date,action,symbol,shares,reason,excess_20,peak_dd,n_candidates
2026-07-16,EXIT,VRSK,25.0,gate_off,0.1535275809822152,0.0,
2026-07-16,EXIT,KHC,194.0,gate_off,0.13380892351755924,0.0,
2026-07-16,EXIT,ADSK,23.0,gate_off,0.10957083022681147,0.0,
2026-07-16,EXIT,AMZN,19.0,gate_off,0.04752109131150606,0.0,
2026-07-16,EXIT,PDD,57.0,gate_off,0.09409317939419592,0.0,
2026-07-16,EXIT,EA,24.0,gate_off,0.05544958648159204,0.0,
2026-07-16,EXIT,WBD,184.0,gate_off,0.05764793280548486,0.0,
2026-08-04,ENTER,ORLY,,emerging_rs,0.039454549709246445,0.0,3.0
2026-08-04,ENTER,GOOG,,emerging_rs,0.011932774299174165,0.0,3.0
2026-08-04,ENTER,GOOGL,,emerging_rs,0.008608787090673031,0.0,3.0
2026-08-05,TRIM,GOOG,6.0,weaken_to_half,-0.004278185939237122,0.0,
2026-08-05,TRIM,GOOGL,6.0,weaken_to_half,-0.0068276642792097775,0.0,
2026-08-07,EXIT,GOOG,7.0,weaken_flat,0.002665509058691118,-0.018382250853858362,
2026-08-07,EXIT,GOOGL,7.0,weaken_flat,-0.0009483415042529364,-0.02226636867808951,
2026-08-07,ENTER,CPRT,,emerging_rs,0.09071932513110448,0.0,2.0
2026-08-07,ENTER,CSGP,,emerging_rs,0.08531950382898335,0.0,2.0
