scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,mean_ret,median_ret,mean_sharpe,mean_mdd,mean_vs_bench,pct_positive,pct_beat_bench,mean_trades,mean_exposure
D01_baseline,1,baseline_dip10_w25,11,SOXX,7,147,2023-12-07,2024-07-10,30,0.5448433677075268,0.20424802460635416,0.14597175963646725,1.1000467302349457,-0.13781956958616848,-0.3405953431011727,0.8333333333333334,0.06666666666666667,6.366666666666666,0.459750566893424
D01_baseline,1,baseline_dip10_w25,12,QQQ,11,231,2024-03-27,2025-02-27,30,0.12982124242441295,0.09098630894296346,0.01803900840826217,0.37058507133783564,-0.15341501077465247,-0.03883493348144949,0.5,0.3333333333333333,9.933333333333334,0.43326118326118335
D01_baseline,1,baseline_dip10_w25,13,QQQ,10,210,2024-09-30,2025-08-01,30,0.1396408202388819,0.05047435787445614,0.027072075805563145,0.16427402832542184,-0.1568218327032555,-0.08916646236442577,0.5666666666666667,0.2,8.766666666666667,0.37976190476190474
D01_baseline,1,baseline_dip10_w25,14,QQQ,9,189,2025-02-11,2025-11-10,30,0.1848421423831519,0.02266979156256664,-0.011095038745317864,-0.007663370985145091,-0.1698014622969131,-0.16217235082058523,0.4666666666666667,0.2,7.966666666666667,0.4026014109347443
D01_baseline,1,baseline_dip10_w25,15,SOXX,2,42,2023-11-10,2024-01-11,29,0.13378672181991424,0.08501767663477768,0.06189993405186045,1.914386628459662,-0.06144121990857518,-0.04876904518513657,0.8620689655172413,0.27586206896551724,1.3793103448275863,0.5428981937602627
D01_baseline,1,baseline_dip10_w25,16,QQQ,8,168,2025-04-17,2025-12-16,30,0.3806506610687259,0.07135260746064084,-0.015994045682490132,0.05834775443923456,-0.11192335217890699,-0.30929805360808504,0.4,0.13333333333333333,5.4,0.3201884920634921
D01_baseline,1,baseline_dip10_w25,17,QQQ,3,63,2023-10-12,2024-01-11,29,0.10935424408522043,0.051469464368642255,0.03645252405570365,1.0191244406916284,-0.06821470031855845,-0.057884779716578176,0.7241379310344828,0.27586206896551724,2.5172413793103448,0.47523262178434594
D01_baseline,1,baseline_dip10_w25,18,SOXX,7,147,2025-06-02,2025-12-30,29,0.4742072430583639,0.1495385300306812,0.08321173795604375,0.7978209735633267,-0.1743093199814157,-0.32466871302768274,0.6551724137931034,0.13793103448275862,7.482758620689655,0.5069200093830635
D01_baseline,1,baseline_dip10_w25,19,QQQ,2,42,2026-01-20,2026-03-19,30,-0.024734412068352585,0.006667885784192018,0.0,0.07498044050387373,-0.056597035535372,0.0314022978525446,0.43333333333333335,0.8,2.566666666666667,0.33591269841269844
D01_baseline,1,baseline_dip10_w25,20,QQQ,2,42,2025-12-30,2026-03-02,30,-0.01830706738570409,0.011193544359713151,0.0,0.18619826364925476,-0.06582411898460355,0.02950061174541724,0.4666666666666667,0.6,2.5,0.446031746031746
D01_baseline,1,baseline_dip10_w25,21,QQQ,8,168,2024-02-14,2024-10-14,30,0.15334174114524046,0.025464761328394415,0.03544207471335803,0.2633257463341164,-0.13924339905890687,-0.12787697981684604,0.6,0.2,6.666666666666667,0.41622023809523806
D01_baseline,1,baseline_dip10_w25,22,QQQ,4,84,2025-10-15,2026-02-13,30,0.0007896560047677692,0.03246405378644682,0.025613733201215405,0.1387438744658064,-0.08305610936431997,0.03167439778167905,0.5666666666666667,0.5666666666666667,4.466666666666667,0.40317460317460313
D01_baseline,1,baseline_dip10_w25,23,QQQ,3,63,2026-01-08,2026-04-09,30,-0.0153279984002892,-0.006063425750304963,0.0,-0.6213732639456776,-0.08291164392388932,0.009264572649984237,0.4666666666666667,0.6,3.8666666666666667,0.28955026455026456
D01_baseline,1,baseline_dip10_w25,24,SOXX,5,105,2026-02-10,2026-07-13,30,0.5770255442312711,0.18272141878266765,0.06661825561931078,1.0437776997527148,-0.1025562345295663,-0.3943041254486034,0.7333333333333333,0.13333333333333333,4.566666666666666,0.283015873015873
D01_baseline,1,baseline_dip10_w25,25,QQQ,5,105,2026-01-14,2026-06-15,30,0.20238584863226716,0.09419790485813799,0.055934101270679104,0.5887385460569444,-0.0934960423521404,-0.10818794377412917,0.6333333333333333,0.16666666666666666,5.366666666666666,0.29
D01_baseline,1,baseline_dip10_w25,26,QQQ,12,252,2025-01-16,2026-01-16,30,0.2169851270630765,0.09821879724634953,-0.017798151550249497,0.08853481170904248,-0.16589572104077446,-0.11876632981672695,0.43333333333333335,0.16666666666666666,10.633333333333333,0.3826719576719577
D01_baseline,1,baseline_dip10_w25,27,SOXX,4,84,2026-03-20,2026-07-21,30,0.6629647609934404,0.16770138984545677,0.11826033645691514,1.7461208500430563,-0.09681345075572055,-0.4952633711479836,0.8666666666666667,0.03333333333333333,3.7,0.28065476190476185
D01_baseline,1,baseline_dip10_w25,28,SOXX,10,210,2023-09-12,2024-07-12,30,0.6054235196262121,0.22600774592712816,0.12515506626320372,0.9347035726940905,-0.14374343278828552,-0.37941577369908397,0.8,0.1,8.9,0.4473809523809524
D01_baseline,1,baseline_dip10_w25,29,QQQ,10,210,2023-11-02,2024-09-04,29,0.27426335783759614,0.08352103452714173,0.0795491064740903,0.5851834876308265,-0.15298577724830703,-0.19074232331045443,0.6206896551724138,0.1724137931034483,8.137931034482758,0.45837438423645327
