scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,s12_mean_ret,dip_mean_ret,dip_minus_s12,s12_mean_mdd,dip_mean_mdd,s12_mean_exposure,dip_mean_exposure,dip_beat_s12,s12_vs_bench,dip_vs_bench,s12_positive,dip_positive
D17_rs3,17,rs_thr03,64,QQQ,2,42,2024-06-12,2024-08-12,30,-0.046509750935051275,-0.032105084729168225,-0.027127335333828644,0.004977749395339581,-0.08433446525028945,-0.09057437492682491,0.41825396825396827,0.5049603174603176,1,0.01440466620588305,0.01938241560122263,0,0
D17_rs3,17,rs_thr03,65,SOXX,7,147,2024-03-27,2024-10-24,29,0.010917916153216245,-0.027787722431095573,-0.024148376110706374,0.0036393463203891994,-0.1852078020764381,-0.19214418781318762,0.30236922355148954,0.39444053483462355,1,-0.03870563858431182,-0.03506629226392262,0,0
D17_rs3,17,rs_thr03,66,QQQ,7,147,2024-06-18,2025-01-17,30,0.0802486743430566,-0.0026212875562007503,0.01735011762994325,0.019971405186144,-0.14523018862034043,-0.14077091442468354,0.4045351473922903,0.47817460317460303,1,-0.08286996189925736,-0.06289855671311335,0,1
D17_rs3,17,rs_thr03,67,SOXX,6,126,2025-02-27,2025-08-27,30,0.2288069130259598,0.09837521504606084,0.0965451373771625,-0.001830077668898339,-0.12324856354856585,-0.13411024777291952,0.34497354497354493,0.4026455026455027,0,-0.13043169797989895,-0.1322617756487973,1,1
D17_rs3,17,rs_thr03,68,SOXX,2,42,2026-01-27,2026-03-26,30,-0.06274182234420844,0.00044350023908365694,-0.005069785052246615,-0.005513285291330272,-0.06319446905514138,-0.08594374822595219,0.2150793650793651,0.3513888888888889,0,0.0631853225832921,0.057672037291961825,1,0
D17_rs3,17,rs_thr03,69,SOXX,8,168,2025-08-27,2026-04-28,30,0.752796897064234,0.16884954668463012,0.27352769649915015,0.10467814981452003,-0.18509591375995102,-0.19034949661990588,0.339484126984127,0.45292658730158725,1,-0.5839473503796039,-0.4792692005650839,1,1
D17_rs3,17,rs_thr03,70,SOXX,5,105,2024-09-20,2025-02-21,29,0.005406814450626518,0.0023639100446837757,0.0033710334781870705,0.0010071234335032949,-0.10382381954586463,-0.11627795591920238,0.22528735632183908,0.31978653530377665,1,-0.0030429044059427424,-0.0020357809724394476,1,1
D17_rs3,17,rs_thr03,71,SOXX,4,84,2025-09-17,2026-01-15,29,0.30628589985012833,0.10192170083822084,0.1445416434064527,0.04261994256823186,-0.13558055003705616,-0.1427162377418832,0.38546798029556645,0.4860426929392446,1,-0.2043641990119075,-0.16174425644367563,1,1
D17_rs3,17,rs_thr03,72,QQQ,4,84,2025-06-23,2025-10-20,30,0.1516013225816759,0.04371699806466612,0.05464124757951624,0.010924249514850118,-0.09299668745981256,-0.09979575401911397,0.36111111111111105,0.45148809523809524,1,-0.1078843245170098,-0.09696007500215967,1,1
D17_rs3,17,rs_thr03,73,SOXX,10,210,2023-11-28,2024-09-27,30,0.3732977081618618,0.05450855247857554,0.0806763795434379,0.026167827064862356,-0.21009287348553782,-0.21309955382888626,0.3582539682539682,0.4540873015873016,1,-0.31878915568328625,-0.29262132861842394,1,1
D17_rs3,17,rs_thr03,74,QQQ,9,189,2025-04-09,2026-01-08,30,0.33624069066151074,0.14581419933786993,0.17624296232267617,0.030428762984806235,-0.13665949270640532,-0.14301624469261945,0.3763668430335097,0.4548500881834215,1,-0.1904264913236408,-0.15999772833883458,1,1
D17_rs3,17,rs_thr03,75,QQQ,12,252,2024-12-19,2025-12-22,30,0.21234993913837386,0.087164347317812,0.11486598666728236,0.027701639349470356,-0.16096659407887728,-0.17619007047730575,0.3091269841269841,0.3957671957671957,1,-0.12518559182056185,-0.0974839524710915,1,1
D17_rs3,17,rs_thr03,76,SOXX,5,105,2024-05-10,2024-10-09,29,0.07166292185798206,0.011887616350152782,0.010881581939009849,-0.0010060344111429333,-0.13540484864964591,-0.1558501258243886,0.2696223316912972,0.36732348111658447,0,-0.05977530550782928,-0.060781339918972214,1,1
D17_rs3,17,rs_thr03,77,SOXX,8,168,2025-08-01,2026-04-01,30,0.4329721592393472,0.1628365305061831,0.21779625003554198,0.05495971952935888,-0.19423739893857922,-0.19225042233996,0.3623015873015873,0.47127976190476184,1,-0.2701356287331641,-0.2151759092038052,1,1
D17_rs3,17,rs_thr03,78,QQQ,7,147,2025-11-12,2026-06-15,30,0.20096913413608264,-0.0296437401552523,0.00971067821107944,0.03935441836633174,-0.14232120037786383,-0.14776719273648642,0.27823129251700685,0.37256235827664397,1,-0.23061287429133492,-0.1912584559250032,0,1
D17_rs3,17,rs_thr03,79,SOXX,9,189,2023-12-14,2024-09-16,30,0.16790498618580796,-0.026128908428495915,-0.011123349274924817,0.015005559153571098,-0.2078796212461683,-0.21256788421981027,0.37830687830687837,0.4768518518518519,1,-0.19403389461430387,-0.17902833546073277,0,0
D17_rs3,17,rs_thr03,80,QQQ,6,126,2024-01-19,2024-07-19,30,0.13164162035706783,0.012539892291592655,0.023715148754460683,0.011175256462868028,-0.12375740446105848,-0.12986231417663277,0.3764550264550265,0.45628306878306885,1,-0.11910172806547518,-0.10792647160260715,1,1
D17_rs3,17,rs_thr03,81,QQQ,1,21,2024-11-13,2024-12-12,30,0.027818437813410313,0.025734208595087116,0.029885766698131845,0.004151558103044729,-0.025412970421883386,-0.030220835775162873,0.3428571428571428,0.419047619047619,1,-0.0020842292183231963,0.0020673288847215324,1,1
D17_rs3,17,rs_thr03,82,SOXX,10,210,2024-06-21,2025-04-23,30,-0.303438756357962,-0.10490779000229869,-0.13694810081890688,-0.032040310816608186,-0.23140481311502417,-0.2610642953197295,0.20682539682539683,0.29896825396825394,0,0.19853096635566334,0.16649065553905515,0,0
D17_rs3,17,rs_thr03,83,QQQ,11,231,2024-05-24,2025-04-28,30,0.03788093693594541,0.02427538238744351,0.03827995306830686,0.01400457068086335,-0.19339260543056067,-0.19833198897904092,0.32929292929292936,0.41810966810966804,1,-0.013605554548501899,0.0003990161323614502,1,1
D17_rs3,17,rs_thr03,84,SOXX,4,84,2025-03-26,2025-07-25,29,0.21967623083558907,0.08732639114863797,0.0783104564645239,-0.00901593468411406,-0.08864257330692342,-0.09545470481817005,0.3440065681444992,0.38115763546798026,0,-0.1323498396869511,-0.14136577437106518,1,1
D17_rs3,17,rs_thr03,85,SOXX,3,63,2024-01-12,2024-04-12,29,0.17490145812316005,0.056835725572320986,0.07451044717219608,0.0176747215998751,-0.09195016123511002,-0.09337064330650056,0.365079365079365,0.48002189381499727,1,-0.11806573255083906,-0.10039101095096396,1,1
D17_rs3,17,rs_thr03,86,QQQ,4,84,2025-08-13,2025-12-10,30,0.08270595883887877,-0.00038894541899906117,0.0052851240328181445,0.0056740694518172055,-0.07682251926972901,-0.09014637954549881,0.28214285714285714,0.38075396825396834,1,-0.08309490425787783,-0.07742083480606063,0,1
D17_rs3,17,rs_thr03,87,QQQ,9,189,2025-08-12,2026-05-12,30,0.22380163982039725,-0.003346451213074542,0.031308132598330665,0.03465458381140521,-0.1421689959687052,-0.15255598855522798,0.24938271604938272,0.3455908289241622,1,-0.22714809103347178,-0.1924935072220666,0,1
D17_rs3,17,rs_thr03,88,QQQ,3,63,2023-09-06,2023-12-04,30,0.03239382703262561,-0.0191947793539716,-0.00983785393575372,0.00935692541821788,-0.08654274743437769,-0.09189255199815274,0.3629629629629629,0.4562169312169312,1,-0.05158860638659721,-0.04223168096837933,0,0
D17_rs3,17,rs_thr03,89,QQQ,6,126,2024-03-08,2024-09-06,30,0.025004402915363988,-0.03264074936970946,-0.02942712273104112,0.003213626638668341,-0.14213402570279912,-0.14544067101708863,0.3716931216931217,0.45509259259259255,1,-0.05764515228507345,-0.054431525646405104,0,0
D17_rs3,17,rs_thr03,90,SOXX,4,84,2024-02-09,2024-06-10,29,0.16166404920459776,0.02730589252235247,0.04577720962711458,0.018471317104762113,-0.09948610998902545,-0.10714819168353819,0.36247947454844004,0.46982758620689663,1,-0.1343581566822453,-0.11588683957748318,1,1
D17_rs3,17,rs_thr03,91,QQQ,6,126,2024-12-26,2025-06-30,30,0.04434109236366246,0.009435045624725021,0.01953779683092215,0.010102751206197129,-0.13350127062394357,-0.14594198088074484,0.2912698412698413,0.3779761904761904,1,-0.034906046738937435,-0.02480329553274031,1,1
D17_rs3,17,rs_thr03,92,QQQ,2,42,2024-07-11,2024-09-09,30,-0.07616930887243911,-0.055933134543520294,-0.04947137109494346,0.006461763448576831,-0.08095485160397511,-0.0909518407295251,0.26031746031746034,0.38829365079365086,1,0.02023617432891882,0.02669793777749565,0,0
D17_rs3,17,rs_thr03,93,QQQ,8,168,2025-09-04,2026-05-05,30,0.18933459993954838,0.06739298030454029,0.10261627217942622,0.03522329187488593,-0.13585047175419263,-0.1407067524123457,0.2952380952380952,0.378125,1,-0.12194161963500809,-0.08671832776012216,1,1
D17_rs3,17,rs_thr03,94,QQQ,11,231,2023-08-28,2024-07-29,29,0.27358869545907205,0.04799120695019579,0.08030726170272803,0.03231605475253224,-0.15922920482634162,-0.15644853483505483,0.4421555456038214,0.5154873861770413,1,-0.22559748850887626,-0.19328143375634402,1,1
D17_rs3,17,rs_thr03,95,SOXX,2,42,2024-10-18,2024-12-17,29,-0.022397322959222588,0.004422512447006058,0.0007193951134867316,-0.0037031173335193264,-0.05771961637782455,-0.07534377788330013,0.21182266009852216,0.30685550082101803,0,0.026819835406228645,0.02311671807270932,1,1
D17_rs3,17,rs_thr03,96,QQQ,9,189,2024-06-04,2025-03-06,30,0.0794127343756903,0.07486319113812766,0.0880175858743711,0.013154394736243441,-0.1744570309391853,-0.1769915243467884,0.3514991181657848,0.45361552028218693,1,-0.004549543237562639,0.008604851498680802,1,1
D17_rs3,17,rs_thr03,97,SOXX,5,105,2025-12-31,2026-06-02,30,1.0102699251297969,0.2179264359221394,0.36028374586355993,0.14235730994142054,-0.09825024413915627,-0.11705842506797523,0.25396825396825395,0.3854761904761904,1,-0.7923434892076575,-0.6499861792662369,1,1
D17_rs3,17,rs_thr03,98,QQQ,4,84,2025-02-28,2025-06-30,30,0.08838198760432037,0.05452796661588945,0.052812297126209246,-0.0017156694896802022,-0.07119062823159851,-0.0850054409686582,0.24246031746031746,0.3244047619047619,0,-0.03385402098843092,-0.03556969047811112,1,1
D17_rs3,17,rs_thr03,99,SOXX,2,42,2026-05-13,2026-07-14,30,0.07552608567751218,0.00735390759934691,0.0030169464325187152,-0.004336961166828194,-0.019491828187119073,-0.07490748152950726,0.08253968253968254,0.2617063492063492,0,-0.06817217807816527,-0.07250913924499346,1,1
D18_rs8,18,rs_thr08,0,SOXX,4,84,2025-01-15,2025-05-15,29,-0.04268264905560459,-0.04058035758471529,-0.06414457829879376,-0.023564220714078474,-0.08136522388795554,-0.12655912809654318,0.08292282430213467,0.16717980295566506,0,0.002102291470889306,-0.021461929243189168,0,0
D18_rs8,18,rs_thr08,1,SOXX,4,84,2025-11-26,2026-03-30,29,0.06535932477276907,0.14384996986065798,0.1633333284876816,0.019483358627023606,-0.07828713762611433,-0.10306891685599767,0.29022988505747127,0.4160509031198686,1,0.07849064508788892,0.09797400371491252,1,1
D18_rs8,18,rs_thr08,2,SOXX,12,252,2024-06-12,2025-06-13,30,-0.11229341109132818,-0.08323916131071266,-0.10712320572293174,-0.023884044412219085,-0.20750023875585824,-0.23925466784916818,0.16468253968253962,0.2671626984126984,0,0.02905424978061552,0.0051702053683964355,0,0
D18_rs8,18,rs_thr08,3,QQQ,1,21,2026-01-13,2026-02-11,30,-0.02096638715391519,-0.014570066271300123,-0.020831207853006815,-0.006261141581706693,-0.048279975340350376,-0.06008212791503761,0.31746031746031744,0.3817460317460316,0,0.006396320882615067,0.00013517930090837377,0,0
D18_rs8,18,rs_thr08,4,QQQ,8,168,2025-02-28,2025-10-28,30,0.2501946013536971,0.07225035482633471,0.10655877128567612,0.034308416459341406,-0.12088304088859854,-0.13209994872073258,0.2388888888888889,0.3596726190476191,1,-0.17794424652736238,-0.14363583006802097,1,1
D18_rs8,18,rs_thr08,5,SOXX,3,63,2025-03-10,2025-06-06,29,0.11931811258500846,0.0042651121675688665,-0.0032567335529507867,-0.007521845720519654,-0.020587292743079036,-0.04677758156346521,0.04542966611932129,0.10987958401751506,0,-0.1150530004174396,-0.12257484613795924,1,0
D18_rs8,18,rs_thr08,6,SOXX,12,252,2024-10-18,2025-10-21,30,0.27929057935732526,0.037100300543234724,0.0654133307488008,0.02831303020556608,-0.17917846194600295,-0.1920362697932455,0.2296296296296296,0.32466931216931216,1,-0.24219027881409055,-0.21387724860852447,1,1
D18_rs8,18,rs_thr08,7,SOXX,5,105,2024-08-02,2024-12-31,30,0.04615473659290337,0.002714138305750176,0.004049245321344097,0.001335107015593921,-0.08459347146422797,-0.10328475798184354,0.13460317460317459,0.23373015873015876,1,-0.043440598287153194,-0.04210549127155927,1,1
D18_rs8,18,rs_thr08,8,SOXX,11,231,2024-01-29,2024-12-26,30,0.11728595595420654,0.010974268809119803,0.019653238141969922,0.008678969332850119,-0.18806890980127042,-0.20996700616873495,0.19047619047619044,0.3098484848484848,1,-0.10631168714508674,-0.09763271781223662,1,1
D18_rs8,18,rs_thr08,9,QQQ,7,147,2025-12-22,2026-07-24,30,0.10761391047221691,0.012682036090313693,0.052511239465880676,0.03982920337556698,-0.09634301302450814,-0.11604375070847059,0.17528344671201818,0.27908163265306124,1,-0.09493187438190322,-0.055102671006336236,1,1
D18_rs8,18,rs_thr08,10,SOXX,11,231,2025-04-30,2026-03-31,30,0.7991728873661996,0.18765328543505858,0.29163859321792246,0.10398530778286388,-0.164419431148081,-0.17219077001614316,0.26392496392496395,0.3844155844155844,1,-0.6115196019311411,-0.5075342941482772,1,1
D18_rs8,18,rs_thr08,11,SOXX,7,147,2023-12-07,2024-07-10,30,0.5448438251272811,0.12187900641023412,0.17208417218674282,0.0502051657765087,-0.1018816605377397,-0.11788215353357767,0.25283446712018137,0.38078231292517006,1,-0.422964818717047,-0.3727596529405383,1,1
D18_rs8,18,rs_thr08,12,QQQ,11,231,2024-03-27,2025-02-27,30,0.12982124242441295,0.0012132410698494022,0.020658536035154888,0.019445294965305487,-0.12338076973082582,-0.1283872053022918,0.21962481962481958,0.337987012987013,1,-0.12860800135456354,-0.10916270638925807,1,1
D18_rs8,18,rs_thr08,13,QQQ,10,210,2024-09-30,2025-08-01,30,0.1396406940506143,0.1466403352715194,0.1626751125546756,0.016034777283156193,-0.12362295391223592,-0.13193024218501392,0.2606349206349206,0.3596428571428571,1,0.006999641220905101,0.023034418504061294,1,1
D18_rs8,18,rs_thr08,14,QQQ,9,189,2025-02-11,2025-11-10,30,0.1848421423831519,0.02599739422003152,0.038767815752807085,0.012770421532775564,-0.12904688571217982,-0.13719676166938957,0.24144620811287476,0.3506613756613756,1,-0.15884474816312036,-0.1460743266303448,1,1
D18_rs8,18,rs_thr08,15,SOXX,2,42,2023-11-10,2024-01-11,29,0.1337866151876319,0.05570068510125262,0.06546741923866388,0.009766734137411262,-0.044203604275180275,-0.05289343298816182,0.376847290640394,0.4589490968801314,1,-0.07808593008637929,-0.06831919594896803,1,1
D18_rs8,18,rs_thr08,16,QQQ,8,168,2025-04-17,2025-12-16,30,0.38065075650801794,0.06078592794317836,0.07103567691967987,0.010249748976501508,-0.07466032354845444,-0.09223790945549858,0.18154761904761904,0.2946428571428571,1,-0.31986482856483955,-0.30961507958833806,1,1
D18_rs8,18,rs_thr08,17,QQQ,3,63,2023-10-12,2024-01-11,29,0.10935443004554912,0.011280675367088173,0.028278568787415154,0.01699789342032698,-0.05175203739230483,-0.060315935514007026,0.23973727422003283,0.35426929392446627,1,-0.09807375467846095,-0.08107586125813397,1,1
D18_rs8,18,rs_thr08,18,SOXX,7,147,2025-06-02,2025-12-30,29,0.4742072430583639,0.018192946829245497,0.0842049466039471,0.06601199977470161,-0.15554225590537926,-0.16043126625325854,0.29580107905231057,0.41414496833216047,1,-0.45601429622911843,-0.3900022964544168,1,1
D18_rs8,18,rs_thr08,19,QQQ,2,42,2026-01-20,2026-03-19,30,-0.024734412068352585,-0.005735949191630078,-0.014492547541518892,-0.008756598349888813,-0.03873719122517906,-0.055773986807258084,0.19603174603174606,0.27123015873015877,0,0.018998462876722508,0.010241864526833693,0,0
D18_rs8,18,rs_thr08,20,QQQ,2,42,2025-12-30,2026-03-02,30,-0.01830706738570409,0.025623124129811315,0.0327474522426624,0.007124328112851085,-0.03972208084938846,-0.053187938085420314,0.2706349206349207,0.35496031746031753,1,0.0439301915155154,0.05105451962836649,1,1
D18_rs8,18,rs_thr08,21,QQQ,8,168,2024-02-14,2024-10-14,30,0.15334197720866793,0.009075371387565227,0.03401651073712538,0.024941139349560153,-0.1102614704157741,-0.12111002142115229,0.23849206349206353,0.37966269841269834,1,-0.1442666058211027,-0.11932546647154255,1,1
D18_rs8,18,rs_thr08,22,QQQ,4,84,2025-10-15,2026-02-13,30,0.000789757805571778,0.037305671421771304,0.04711413992141532,0.009808468499644014,-0.07203960118908279,-0.08238469666228224,0.3293650793650794,0.43432539682539684,1,0.036515913616199526,0.04632438211584354,1,1
D18_rs8,18,rs_thr08,23,QQQ,3,63,2026-01-08,2026-04-09,30,-0.0153279984002892,-0.00047918039819099624,0.01154926951030311,0.012028449908494106,-0.0659382776652257,-0.08229292236416384,0.18677248677248676,0.29748677248677247,1,0.014848818002098203,0.02687726791059231,0,1
D18_rs8,18,rs_thr08,24,SOXX,5,105,2026-02-10,2026-07-13,30,0.5770256813269112,0.1277890108193283,0.1768668321772194,0.0490778213578911,-0.06170012516893994,-0.10173100319003667,0.1012698412698413,0.27206349206349206,1,-0.4492366705075829,-0.4001588491496918,1,1
D18_rs8,18,rs_thr08,25,QQQ,5,105,2026-01-14,2026-06-15,30,0.20238584863226716,0.03603268012211972,0.05694293406061478,0.020910253938495056,-0.06892067288581073,-0.08961607291505898,0.14825396825396825,0.25849206349206344,1,-0.16635316851014745,-0.14544291457165237,1,1
D18_rs8,18,rs_thr08,26,QQQ,12,252,2025-01-16,2026-01-16,30,0.21698527291142944,0.018320106440987836,0.03492397011120489,0.016603863670217055,-0.1314201520105104,-0.14351437074123616,0.216005291005291,0.3291997354497354,1,-0.1986651664704416,-0.18206130280022453,1,1
D18_rs8,18,rs_thr08,27,SOXX,4,84,2026-03-20,2026-07-21,30,0.6629647609934404,0.09345220969383478,0.16857780398326191,0.07512559428942714,-0.04088885701553801,-0.09300176550859898,0.08968253968253966,0.2740079365079365,1,-0.5695125512996055,-0.49438695701017843,1,1
D18_rs8,18,rs_thr08,28,SOXX,10,210,2023-09-12,2024-07-12,30,0.6054241699570708,0.1364778387847104,0.20252232725104666,0.06604448846633626,-0.11391071793118822,-0.11667299556499468,0.2382539682539683,0.3612301587301587,1,-0.4689463311723604,-0.40290184270602414,1,1
D18_rs8,18,rs_thr08,29,QQQ,10,210,2023-11-02,2024-09-04,29,0.2742635518580856,0.06829414619147191,0.08808241809135219,0.019788271899880278,-0.12914088381604935,-0.13627983855704964,0.32266009852216737,0.41005747126436776,1,-0.2059694056666137,-0.1861811337667334,1,1
D18_rs8,18,rs_thr08,30,SOXX,11,231,2025-02-26,2026-01-27,30,0.6222676159829015,0.12200593647638792,0.19182631275962866,0.06982037628324074,-0.18109352069846776,-0.1818043222311468,0.25295815295815294,0.3530303030303031,1,-0.5002616795065136,-0.4304413032232728,1,1
D18_rs8,18,rs_thr08,31,SOXX,4,84,2024-11-26,2025-03-31,30,-0.12412360871542705,-0.035645863854819736,-0.04332647805151939,-0.007680614196699652,-0.08078208749402682,-0.11244433069701273,0.13730158730158729,0.26279761904761906,0,0.0884777448606073,0.08079713066390766,0,0
D18_rs8,18,rs_thr08,32,SOXX,3,63,2024-07-29,2024-10-24,29,-0.004528432055198928,-0.010158257078022162,-0.02062917840941368,-0.01047092133139152,-0.04286076202754116,-0.06568182386062761,0.08319649698960044,0.18253968253968253,0,-0.005629825022823234,-0.016100746354214754,0,0
D18_rs8,18,rs_thr08,33,SOXX,7,147,2025-09-16,2026-04-16,29,0.5731894193346554,0.2435388889706702,0.3403850890311832,0.096846200060513,-0.1436071222233093,-0.14922646593027258,0.2913441238564391,0.41954022988505746,1,-0.3296505303639852,-0.2328043303034722,1,1
D18_rs8,18,rs_thr08,34,QQQ,4,84,2024-05-31,2024-09-30,30,0.08613665447903895,-0.029040884193617045,-0.0072652114654590426,0.021775672728158002,-0.09702829118815949,-0.10266941169199541,0.2690476190476191,0.40952380952380946,1,-0.115177538672656,-0.093401865944498,0,0
D18_rs8,18,rs_thr08,35,QQQ,9,189,2025-02-11,2025-11-10,30,0.1848421423831519,0.05658546032678231,0.053286083289289,-0.0032993770374933062,-0.1342010619085777,-0.15037823549113005,0.24673721340388005,0.3479717813051147,0,-0.1282566820563696,-0.1315560590938629,1,1
D18_rs8,18,rs_thr08,36,QQQ,3,63,2025-01-14,2025-04-14,30,-0.0928917402537448,-0.012516578650576116,-0.011748531848236243,0.000768046802339873,-0.07563090485953,-0.10375030921415425,0.21534391534391528,0.33187830687830683,1,0.08037516160316868,0.08114320840550857,0,0
D18_rs8,18,rs_thr08,37,SOXX,10,210,2024-08-26,2025-06-27,30,0.05767020978785542,0.031689501332294305,0.0034651868782717863,-0.028224314454022518,-0.12374689224849285,-0.1585627377539448,0.14825396825396825,0.24214285714285716,0,-0.025980708455561115,-0.054205022909583636,1,1
D18_rs8,18,rs_thr08,38,SOXX,12,252,2024-07-02,2025-07-03,30,-0.019691750048819512,-0.054365653164745474,-0.07022619797241876,-0.015860544807673287,-0.20018083827925412,-0.23424152791501737,0.1582010582010582,0.2613756613756613,0,-0.03467390311592596,-0.05053444792359925,0,0
D18_rs8,18,rs_thr08,39,QQQ,5,105,2024-09-23,2025-02-24,30,0.07798173822976961,0.0662212254870786,0.07554579926026553,0.009324573773186934,-0.08013664509455287,-0.09398438890645601,0.3438095238095238,0.4504761904761905,1,-0.01176051274269102,-0.0024359389695040867,1,1
D18_rs8,18,rs_thr08,40,QQQ,12,252,2025-05-13,2026-05-13,30,0.3929080380641541,0.09062227127660866,0.12265421280168716,0.0320319415250785,-0.17227711788259173,-0.18768836627105032,0.260978835978836,0.35767195767195764,1,-0.30228576678754543,-0.27025382526246694,1,1
D18_rs8,18,rs_thr08,41,SOXX,5,105,2024-12-18,2025-05-21,29,-0.03550491258274213,-0.047092157203900316,-0.06833642157144734,-0.021244264367547026,-0.11572953009229049,-0.15145849744796444,0.14417077175697865,0.23472906403940888,0,-0.011587244621158184,-0.03283150898870521,0,0
D18_rs8,18,rs_thr08,42,QQQ,1,21,2026-06-01,2026-06-30,30,-0.007446386853765863,-0.0030220582529956667,0.0018219222616919475,0.004843980514687614,-0.008593631132187588,-0.023674236398403162,0.052380952380952375,0.19682539682539685,1,0.004424328600770196,0.00926830911545781,0,1
D18_rs8,18,rs_thr08,43,SOXX,5,105,2025-04-30,2025-09-29,30,0.46913595929254015,0.06701896758735544,0.11072843904039884,0.043709471453043394,-0.10262726863848345,-0.10521670008521755,0.3025396825396825,0.3917460317460317,1,-0.4021169917051847,-0.3584075202521413,1,1
D18_rs8,18,rs_thr08,44,SOXX,5,105,2024-07-24,2024-12-19,29,-0.07336127646416635,0.022138433838783875,0.014053537935771158,-0.008084895903012717,-0.08630062045118159,-0.10475865243442908,0.1737274220032841,0.2855500821018062,0,0.09549971030295022,0.08741481439993751,1,1
D18_rs8,18,rs_thr08,45,SOXX,12,252,2024-03-06,2025-03-07,30,-0.10757483963704584,-0.06321790175282589,-0.07773852638695672,-0.014520624634130827,-0.2010574227136283,-0.22259913718423502,0.1851851851851852,0.30625,0,0.044356937884219946,0.02983631325008912,0,0
D18_rs8,18,rs_thr08,46,SOXX,11,231,2024-02-13,2025-01-14,30,0.07418656590600592,0.04112117984883679,0.05622150297180692,0.015100323122970126,-0.17802385941471072,-0.19962151975843412,0.19451659451659448,0.3111832611832612,1,-0.033065386057169126,-0.017965062934199,1,1
D18_rs8,18,rs_thr08,47,QQQ,12,252,2025-06-12,2026-06-12,30,0.3582275230463974,0.09883317538339617,0.1462417703552333,0.04740859497183714,-0.14332185139582057,-0.16159585025090653,0.22208994708994706,0.3302579365079365,1,-0.2593943476630012,-0.21198575269116407,1,1
D18_rs8,18,rs_thr08,48,QQQ,1,21,2025-07-02,2025-07-31,30,0.02579898212369769,0.00850451065278163,0.008825191623566198,0.0003206809707845676,-0.022117209585259638,-0.030600463912396576,0.2873015873015873,0.4107142857142857,1,-0.01729447147091606,-0.01697379050013149,1,1
D18_rs8,18,rs_thr08,49,QQQ,6,126,2024-03-22,2024-09-20,30,0.08250098618182977,-0.009825751257144189,0.008702046034168338,0.01852779729131253,-0.10498364097619257,-0.1098827244685805,0.2357142857142857,0.35224867724867714,1,-0.09232673743897396,-0.07379894014766143,0,1
D18_rs8,18,rs_thr08,50,QQQ,11,231,2025-04-16,2026-03-18,30,0.3441101199491847,0.03823873462163814,0.05753723045535631,0.01929849583371817,-0.10745727201550413,-0.12086166116246386,0.2011544011544012,0.29823232323232324,1,-0.3058713853275466,-0.2865728894938284,1,1
D18_rs8,18,rs_thr08,51,SOXX,12,252,2025-05-09,2026-05-11,30,1.7645874371661052,0.3665258900625163,0.530215420180113,0.16368953011759674,-0.17577790144434308,-0.1819233352241592,0.30185185185185187,0.4134589947089947,1,-1.3980615471035889,-1.2343720169859922,1,1
D18_rs8,18,rs_thr08,52,QQQ,6,126,2024-07-26,2025-01-27,30,0.11403101000835725,0.04839696349211451,0.07615892266507436,0.02776195917295985,-0.11407358397074956,-0.11762942394822531,0.273015873015873,0.3904100529100529,1,-0.06563404651624274,-0.03787208734328289,1,1
D18_rs8,18,rs_thr08,53,SOXX,9,189,2025-02-25,2025-11-21,30,0.27137739698000374,0.02563154714678787,0.035090093182118885,0.009458546035331014,-0.15021512787378258,-0.16798846877276477,0.22539682539682537,0.317636684303351,1,-0.24574584983321587,-0.23628730379788485,1,1
D18_rs8,18,rs_thr08,54,QQQ,10,210,2025-06-10,2026-04-10,30,0.14941279936704488,-0.018023836092676885,-0.021559260603384534,-0.0035354245107076486,-0.11594014139891119,-0.13601576779358032,0.19634920634920638,0.30246031746031743,0,-0.16743663545972176,-0.1709720599704294,0,0
D18_rs8,18,rs_thr08,55,QQQ,9,189,2024-03-12,2024-12-09,30,0.18252348107739125,0.05736855694843544,0.07112655977699821,0.013758002828562765,-0.10731605946567345,-0.11483565533559963,0.29400352733686064,0.3993386243386244,1,-0.1251549241289558,-0.11139692130039304,1,1
D18_rs8,18,rs_thr08,56,SOXX,1,21,2026-03-06,2026-04-06,30,0.06430085839175526,0.0025520411621429667,0.01218121427603334,0.009629173113890372,-0.012963321553764555,-0.041030491252281864,0.06984126984126983,0.26825396825396824,1,-0.06174881722961229,-0.05211964411572192,1,1
D18_rs8,18,rs_thr08,57,QQQ,11,231,2024-12-30,2025-12-01,30,0.2014930365864087,0.05491720726642151,0.08059239324224204,0.02567518597582053,-0.13549720727692538,-0.14793243029309316,0.22741702741702743,0.3334054834054834,1,-0.1465758293199872,-0.12090064334416667,1,1
D18_rs8,18,rs_thr08,58,QQQ,4,84,2025-05-06,2025-09-04,30,0.19622773691571815,0.020244344262737506,0.028482556118242065,0.008238211855504558,-0.049666783312807654,-0.06304053387906668,0.18293650793650798,0.29672619047619053,1,-0.17598339265298066,-0.16774518079747608,1,1
D18_rs8,18,rs_thr08,59,SOXX,4,84,2026-02-25,2026-06-25,30,0.7007669266812115,0.07920179254601445,0.19008606469451325,0.1108842721484988,-0.06611382828448256,-0.09375762534655761,0.11507936507936509,0.28869047619047616,1,-0.6215651341351971,-0.5106808619866983,1,1
