scheme,scheme_id,note,run,n_names,mean_ret,median_ret,mean_sharpe,mean_mdd,mean_vs_qqq,pct_positive,pct_beat_qqq,mean_trades,mean_exposure,basket_eq_ret
S03_slower_ma,3,slower_ma,30,30,0.060896094142845976,0.04104739467040841,0.5190566870973847,-0.09935676221079984,-0.08315708592084331,0.6666666666666666,0.23333333333333334,1.8,0.18113695090439272,0.060896094142845976
S03_slower_ma,3,slower_ma,31,30,0.07832301680871427,0.03888187557542411,0.6314818772054046,-0.0940365029527701,-0.06573016325497504,0.6333333333333333,0.23333333333333334,2.3,0.1780361757105943,0.07832301680871427
S03_slower_ma,3,slower_ma,32,30,0.06704217962070512,0.021563951537063586,0.5533400988565922,-0.0912312108238614,-0.07701100044298417,0.6,0.2,1.6333333333333333,0.13477642009372398,0.06704217962070512
S03_slower_ma,3,slower_ma,33,30,0.1257220768100113,0.03433990879581261,0.7434787076767896,-0.07923794247760542,-0.018331103253677976,0.6333333333333333,0.26666666666666666,1.6666666666666667,0.16382428940568475,0.1257220768100113
S03_slower_ma,3,slower_ma,34,30,0.030447934458164464,0.0,-0.005452294700657223,-0.0905116046452167,-0.1136052456055248,0.36666666666666664,0.1,1.7666666666666666,0.1655257740988919,0.030447934458164464
S03_slower_ma,3,slower_ma,35,30,0.10297017054462101,0.03187625608533895,0.6919098304866567,-0.07124556699836049,-0.04108300951906827,0.6333333333333333,0.26666666666666666,1.9333333333333333,0.14728682170542637,0.10297017054462101
S03_slower_ma,3,slower_ma,36,30,0.10503942318980976,0.052466713792994946,0.8989667409344657,-0.09787311691190761,-0.03901375687387953,0.7333333333333333,0.3,2.433333333333333,0.20232558139534884,0.10503942318980976
S03_slower_ma,3,slower_ma,37,30,0.08464361498662587,0.042860572677130726,0.6920299102035287,-0.08287488670788366,-0.059409565077063395,0.5666666666666667,0.3333333333333333,1.9666666666666666,0.1844961240310078,0.08464361498662587
S03_slower_ma,3,slower_ma,38,30,0.12659572305660532,0.03187625608533895,0.787441927925949,-0.0861321023803369,-0.01745745700708397,0.7,0.26666666666666666,2.2,0.18320413436692512,0.12659572305660532
S03_slower_ma,3,slower_ma,39,30,0.08901379264472477,0.02154396741130138,0.5218993996214256,-0.11796607512006262,-0.055039387418964525,0.5666666666666667,0.2,2.4,0.20092629089475764,0.08901379264472477
S03_slower_ma,3,slower_ma,40,30,0.1039063528742176,0.0477559829607187,0.6663836077441305,-0.08661002064241784,-0.04014682718947167,0.6666666666666666,0.26666666666666666,2.0,0.1695090439276486,0.1039063528742176
S03_slower_ma,3,slower_ma,41,30,0.04599500436988138,0.02154396741130138,0.5048905778831717,-0.09263213395832043,-0.0980581756938079,0.6,0.13333333333333333,2.066666666666667,0.1383939911531555,0.04599500436988138
S03_slower_ma,3,slower_ma,42,30,0.12505064195597265,0.04848999868836856,0.7392516812390221,-0.10242169910197876,-0.01900253810771666,0.6333333333333333,0.3333333333333333,2.2666666666666666,0.18113695090439277,0.12505064195597265
S03_slower_ma,3,slower_ma,43,30,0.07703001834021907,0.03888187557542411,0.6094322549292023,-0.08481219011693586,-0.06702316172347024,0.6,0.23333333333333334,2.1,0.16046511627906976,0.07703001834021907
S03_slower_ma,3,slower_ma,44,30,0.10578287250859039,0.07494902845569484,0.7456342708911757,-0.08901554102828187,-0.03827030755509888,0.7333333333333333,0.3333333333333333,1.9666666666666666,0.15736434108527134,0.10578287250859039
S03_slower_ma,3,slower_ma,45,30,0.14121034020369264,0.047293496713574634,0.7553825562267105,-0.11952695289437537,-0.0028428398599966115,0.6333333333333333,0.3,2.466666666666667,0.19896640826873388,0.14121034020369264
S03_slower_ma,3,slower_ma,46,30,0.05185682921357085,0.020618942712401056,0.4282799564429943,-0.09512614169182618,-0.09219635085011843,0.5666666666666667,0.16666666666666666,2.1666666666666665,0.17844567073971884,0.05185682921357085
S03_slower_ma,3,slower_ma,47,30,0.03062901413472337,0.024302596975289692,0.3031297457648918,-0.08504231885104417,-0.11342416592896593,0.5666666666666667,0.1,2.0,0.1614987080103359,0.03062901413472337
S03_slower_ma,3,slower_ma,48,30,0.11274357554630801,0.010684634564020246,0.5270043442126842,-0.09722999192390319,-0.031309604517381275,0.5,0.3333333333333333,2.0,0.2,0.11274357554630801
S03_slower_ma,3,slower_ma,49,30,0.048080451026485845,0.029074229130251927,0.40529710069403874,-0.09142838734133528,-0.09597272903720344,0.5666666666666667,0.16666666666666666,2.0,0.1863049095607235,0.048080451026485845
S03_slower_ma,3,slower_ma,50,30,0.084221077129315,0.04062071570889847,0.6922347879806506,-0.10063019735204817,-0.05983210293437428,0.7,0.2,2.2,0.2252156965795121,0.084221077129315
S03_slower_ma,3,slower_ma,51,30,0.059865992762897405,0.03113282649093696,0.32742725652177934,-0.09149548393945232,-0.08418718730079186,0.5666666666666667,0.2,2.033333333333333,0.1803617571059432,0.059865992762897405
S03_slower_ma,3,slower_ma,52,30,0.048496676499328345,0.021563951537063586,0.48754457237372356,-0.07457180882452615,-0.09555650356436092,0.5666666666666667,0.2,1.9333333333333333,0.14987080103359174,0.048496676499328345
S03_slower_ma,3,slower_ma,53,30,0.10042886293155143,0.0368625594794002,0.66518141116829,-0.08578896640594341,-0.043624317132137845,0.6,0.26666666666666666,2.1,0.18346253229974163,0.10042886293155143
S03_slower_ma,3,slower_ma,54,30,0.08018566456517157,0.015833042149908105,0.45706130728558547,-0.0844295433207146,-0.06386751549851771,0.6,0.13333333333333333,1.7333333333333334,0.1578811369509044,0.08018566456517157
S03_slower_ma,3,slower_ma,55,30,0.11325315036812912,0.03264411827149272,0.6821217562295515,-0.09424310670144709,-0.030800029695560165,0.6,0.26666666666666666,2.433333333333333,0.18449612403100774,0.11325315036812912
S03_slower_ma,3,slower_ma,56,30,0.06348105721923321,0.0,0.1475131819714665,-0.11857767033755277,-0.08057212284445607,0.4,0.23333333333333334,1.9666666666666666,0.18320413436692506,0.06348105721923321
S03_slower_ma,3,slower_ma,57,30,0.10624015111388697,0.027341064244539415,0.569582698828701,-0.07539197202741228,-0.03781302894980232,0.5333333333333333,0.26666666666666666,1.9666666666666666,0.17312661498708015,0.10624015111388697
S03_slower_ma,3,slower_ma,58,30,0.07510885886112667,0.0,0.2885440771024882,-0.09087889032993263,-0.0689443212025626,0.4,0.16666666666666666,1.8666666666666667,0.15116279069767444,0.07510885886112667
S03_slower_ma,3,slower_ma,59,30,0.08334281955442507,0.013601983863483658,0.4551508446488992,-0.11230062084079259,-0.0607103605092642,0.5333333333333333,0.2,2.2,0.20852713178294574,0.08334281955442507
S03_slower_ma,3,slower_ma,60,30,0.10957109007313086,0.03159687981383952,0.562164155328786,-0.10280687371036329,-0.03448208999055843,0.6,0.26666666666666666,2.3333333333333335,0.20904392764857888,0.10957109007313086
S03_slower_ma,3,slower_ma,61,30,0.06829694344448344,0.0,0.45583632505310057,-0.06963131230546238,-0.07575623661920584,0.4666666666666667,0.23333333333333334,2.1,0.14418604651162792,0.06829694344448344
S03_slower_ma,3,slower_ma,62,30,0.07042512216939406,0.0,0.4018846621854552,-0.08477868183619743,-0.07362805789429522,0.4666666666666667,0.2,2.0,0.16356589147286826,0.07042512216939406
S03_slower_ma,3,slower_ma,63,30,0.1393055924051008,0.04311897360989758,1.0119544089156105,-0.0833680936023147,-0.0047475876585885,0.7,0.26666666666666666,2.2666666666666666,0.1931743529102615,0.1393055924051008
S03_slower_ma,3,slower_ma,64,30,0.09720921021538767,0.033863724375449045,0.7845369603493886,-0.10725944863348512,-0.04684396984830162,0.6333333333333333,0.23333333333333334,1.9666666666666666,0.1896640826873385,0.09720921021538767
S03_slower_ma,3,slower_ma,65,30,0.07080452399788652,0.026132259393658708,0.5047070277232611,-0.10009634374437715,-0.07324865606580279,0.5666666666666667,0.23333333333333334,2.2333333333333334,0.19095607235142117,0.07080452399788652
S03_slower_ma,3,slower_ma,66,30,0.08695527563801882,0.069383329638812,0.6247142453323875,-0.08376519453975824,-0.05709790442567047,0.6,0.26666666666666666,2.066666666666667,0.1511627906976744,0.08695527563801882
S03_slower_ma,3,slower_ma,67,30,0.1337473329519904,0.030121467587905126,0.735066552351437,-0.08454044887387793,-0.010305847111698845,0.6,0.3333333333333333,1.9,0.15829063198002893,0.1337473329519904
S03_slower_ma,3,slower_ma,68,30,0.11359405250999131,0.01162806982421627,0.47271820667104786,-0.08481128116913819,-0.030459127553697958,0.5333333333333333,0.3,1.6333333333333333,0.15917312661498706,0.11359405250999131
S03_slower_ma,3,slower_ma,69,30,0.056110624334707905,0.04049196253786669,0.46653789190886397,-0.09252553103995294,-0.0879425557289814,0.6,0.23333333333333334,2.1666666666666665,0.17932816537467705,0.056110624334707905
S03_slower_ma,3,slower_ma,70,30,0.02019966836992208,0.016543400314023127,0.2870612811303175,-0.09769119155939855,-0.1238535116937672,0.5333333333333333,0.16666666666666666,2.1,0.1996343012306749,0.02019966836992208
S03_slower_ma,3,slower_ma,71,30,0.06765779363576856,0.0,0.3444072095165867,-0.10499647387364978,-0.07639538642792074,0.4666666666666667,0.23333333333333334,2.3333333333333335,0.1599483204134367,0.06765779363576856
S03_slower_ma,3,slower_ma,72,30,0.08204027521856376,0.035781715004847725,0.5812354670122503,-0.08940770589237798,-0.06201290484512552,0.6,0.3,1.6666666666666667,0.18025445626943462,0.08204027521856376
S03_slower_ma,3,slower_ma,73,30,0.08072503616234389,0.047293496713574634,0.51016611914927,-0.11055159581710891,-0.06332814390134542,0.6333333333333333,0.3333333333333333,2.3,0.19896640826873388,0.08072503616234389
S03_slower_ma,3,slower_ma,74,30,0.09641238100855339,0.043100316783331594,0.8730464437257714,-0.08542253252561956,-0.047640799055135886,0.7666666666666667,0.23333333333333334,1.9333333333333333,0.19394954670871112,0.09641238100855339
S03_slower_ma,3,slower_ma,75,30,0.06269101822884696,0.0009434352601960239,0.19777948007864576,-0.10094031529152776,-0.08136216183484231,0.5,0.2,2.3,0.1821705426356589,0.06269101822884696
S03_slower_ma,3,slower_ma,76,30,0.047664472816635765,0.016563384439785334,0.500575319294613,-0.09320085575802586,-0.0963887072470535,0.5666666666666667,0.23333333333333334,2.2,0.16020671834625325,0.047664472816635765
S03_slower_ma,3,slower_ma,77,30,0.06332150748366076,0.005878749875765088,0.5019541491149316,-0.08745449781313606,-0.0807316725800285,0.5,0.16666666666666666,1.6333333333333333,0.148062015503876,0.06332150748366076
S03_slower_ma,3,slower_ma,78,30,0.13371273396908515,0.04311897360989758,0.9872762506683758,-0.07668668970134558,-0.010340446094604121,0.7666666666666667,0.3,1.7333333333333334,0.18568081285858187,0.13371273396908515
S03_slower_ma,3,slower_ma,79,30,0.048129475406089035,0.005878749875765088,0.3247687424378831,-0.112758965130628,-0.09592370465760025,0.5,0.16666666666666666,2.2333333333333334,0.16707616169579118,0.048129475406089035
S03_slower_ma,3,slower_ma,80,30,0.07420646168308725,0.041120632852606254,0.42437166764417084,-0.09052068650499466,-0.06984671838060204,0.6333333333333333,0.2,1.9,0.1881136950904393,0.07420646168308725
S03_slower_ma,3,slower_ma,81,30,0.07364010285387892,0.016563384439785334,0.5240773955895779,-0.09590117967532809,-0.07041307720981035,0.5333333333333333,0.23333333333333334,2.3333333333333335,0.1609819121447029,0.07364010285387892
S03_slower_ma,3,slower_ma,82,30,0.06742123489782313,0.029074229130251927,0.6171322586825787,-0.08462767058223854,-0.07663194516586615,0.6,0.26666666666666666,2.0,0.17922086453816843,0.06742123489782313
S03_slower_ma,3,slower_ma,83,30,0.11917174276522619,0.04267363782182165,0.6331920060858265,-0.11440156329176425,-0.02488143729846309,0.6333333333333333,0.3333333333333333,2.3333333333333335,0.20051679586563306,0.11917174276522619
S03_slower_ma,3,slower_ma,84,30,0.12122651950868132,0.029885027273742426,0.8557807935355928,-0.08781791020212464,-0.022826660555007944,0.5666666666666667,0.36666666666666664,2.2,0.14418604651162792,0.12122651950868132
S03_slower_ma,3,slower_ma,85,30,0.11922513834434302,0.04080765056420754,0.7240131750114336,-0.07641974358527166,-0.02482804171934625,0.6333333333333333,0.26666666666666666,1.4,0.165374677002584,0.11922513834434302
S03_slower_ma,3,slower_ma,86,30,0.07928214098918526,0.04509865754062292,0.586182456778515,-0.08230443210734512,-0.06477103907450402,0.6333333333333333,0.26666666666666666,2.0,0.18966408268733848,0.07928214098918526
S03_slower_ma,3,slower_ma,87,30,0.10835924423212011,0.04069395389109631,0.8660437546914761,-0.05774606687526121,-0.03569393583156918,0.7,0.23333333333333334,1.6,0.1821705426356589,0.10835924423212011
S03_slower_ma,3,slower_ma,88,30,0.09579535170768318,0.013659720316409052,0.38507643144312176,-0.09986130603098728,-0.04825782835600611,0.5,0.2,2.2333333333333334,0.19715762273901807,0.09579535170768318
S03_slower_ma,3,slower_ma,89,30,0.06936228528130811,0.04544465991502866,0.5626437263893294,-0.09235747856681249,-0.07469089478238118,0.6333333333333333,0.2,2.3,0.17301931415057162,0.06936228528130811
S03_slower_ma,3,slower_ma,90,30,0.09957005929329729,0.042860572677130726,0.6397846400220144,-0.10043492658440173,-0.04448312077039202,0.6333333333333333,0.3,1.9,0.203359173126615,0.09957005929329729
S03_slower_ma,3,slower_ma,91,30,0.054301015570303986,0.026079159252100914,0.41428503167699315,-0.11101042667291207,-0.08975216449338529,0.6,0.2,2.2,0.1657841720317085,0.054301015570303986
S03_slower_ma,3,slower_ma,92,30,0.06328251546894942,0.020833609247186358,0.5019733510466925,-0.11543249106259988,-0.08077066459473987,0.5333333333333333,0.2,2.533333333333333,0.1997416020671835,0.06328251546894942
S03_slower_ma,3,slower_ma,93,30,0.09187618181071032,0.01675806684880843,0.4167801566803969,-0.08220162855078403,-0.05217699825297896,0.5666666666666667,0.16666666666666666,1.7666666666666666,0.17726098191214473,0.09187618181071032
S03_slower_ma,3,slower_ma,94,30,0.09566185146730283,0.055754019111220576,0.6962245208059855,-0.11467845848972279,-0.048391328596386465,0.7333333333333333,0.26666666666666666,2.3666666666666667,0.20826873385012917,0.09566185146730283
S03_slower_ma,3,slower_ma,95,30,0.09147191355346074,0.043100316783331594,0.752758687912124,-0.07679917152991116,-0.05258126651022854,0.6333333333333333,0.26666666666666666,2.033333333333333,0.16991853895677309,0.09147191355346074
S03_slower_ma,3,slower_ma,96,30,0.0336412114269317,0.010684634564020246,0.3623737069090621,-0.10101061255124252,-0.11041196863675756,0.5,0.16666666666666666,2.4,0.17674418604651163,0.0336412114269317
S03_slower_ma,3,slower_ma,97,30,0.15468564945176394,0.0313448389176616,0.6765631349866226,-0.11031528830375685,0.010632469388074639,0.6,0.26666666666666666,2.1,0.21772215652783253,0.15468564945176394
S03_slower_ma,3,slower_ma,98,30,0.12156668316386823,0.04544465991502866,0.7628628692043716,-0.0905623268107445,-0.022486496899821053,0.6666666666666666,0.2,2.1333333333333333,0.19069767441860466,0.12156668316386823
S03_slower_ma,3,slower_ma,99,30,0.047639460034424416,0.0174051825316921,0.40510179135126784,-0.08958436393333066,-0.09641372002926486,0.5333333333333333,0.1,2.1,0.1550387596899225,0.047639460034424416
S04_ma_10_30,4,ma_10_30,0,30,0.06847183642099904,0.04421593372335575,0.5735824620526226,-0.10301475242568005,-0.07558134364269026,0.5666666666666667,0.2,3.033333333333333,0.2441641483817282,0.06847183642099904
S04_ma_10_30,4,ma_10_30,1,30,0.14500972753144026,0.02916323161714629,0.6405209932041129,-0.12116503337023697,0.0009565474677509678,0.5333333333333333,0.3,2.7333333333333334,0.2237726098191214,0.14500972753144026
S04_ma_10_30,4,ma_10_30,2,30,0.07982312111114055,0.05117327487887113,0.6283255652280706,-0.10398966361743822,-0.06423005895254874,0.6333333333333333,0.26666666666666666,2.966666666666667,0.23822099592694784,0.07982312111114055
S04_ma_10_30,4,ma_10_30,3,30,0.007802721748991433,-0.016207605473031517,0.011202039699811539,-0.1453672092510079,-0.13625045831469784,0.3333333333333333,0.13333333333333333,3.9,0.22196382428940575,0.007802721748991433
S04_ma_10_30,4,ma_10_30,4,30,0.038311824962860834,0.0,0.22435686929876483,-0.14647415910981418,-0.10574135510082844,0.4666666666666667,0.23333333333333334,3.9,0.24470284237726095,0.038311824962860834
S04_ma_10_30,4,ma_10_30,5,30,0.05870823324435148,0.015779591884482858,0.506562068298635,-0.11906626666525912,-0.08534494681933777,0.5333333333333333,0.23333333333333334,3.466666666666667,0.2400297814566636,0.05870823324435148
S04_ma_10_30,4,ma_10_30,6,30,0.04607735318279691,0.015779591884482858,0.4626033070979697,-0.10803744700827025,-0.09797582688089236,0.5666666666666667,0.23333333333333334,2.7333333333333334,0.210077519379845,0.04607735318279691
S04_ma_10_30,4,ma_10_30,7,30,0.1508592743804345,0.039097718384222824,0.5608372305899204,-0.12049715674564829,0.006806094316745218,0.5,0.36666666666666664,3.1333333333333333,0.2253229974160207,0.1508592743804345
S04_ma_10_30,4,ma_10_30,8,30,0.03622954769199148,0.0,0.29854622064065667,-0.134985520312832,-0.10782363237169781,0.4666666666666667,0.26666666666666666,3.066666666666667,0.20180878552971576,0.03622954769199148
S04_ma_10_30,4,ma_10_30,9,30,0.09075756026547062,-0.005828155367347265,0.14231703119284525,-0.11378457590179834,-0.05329561979821866,0.36666666666666664,0.2,3.3333333333333335,0.2255813953488372,0.09075756026547062
S04_ma_10_30,4,ma_10_30,10,30,0.0023504329263478565,0.0,0.05952075763526318,-0.11625416023107576,-0.1417027471373414,0.3333333333333333,0.13333333333333333,2.8333333333333335,0.20049489773573334,0.0023504329263478565
S04_ma_10_30,4,ma_10_30,11,30,0.10075057041542497,-0.011995822025218983,0.33149823731819233,-0.13313714648076727,-0.04330260964826433,0.4,0.2,3.7333333333333334,0.2434108527131783,0.10075057041542497
S04_ma_10_30,4,ma_10_30,12,30,0.05840052186092194,0.008432282303172278,0.27882133934116077,-0.10609936438114267,-0.08565265820276734,0.5333333333333333,0.16666666666666666,3.2666666666666666,0.186046511627907,0.05840052186092194
S04_ma_10_30,4,ma_10_30,13,30,0.027632792834634736,0.0,0.16932643089307037,-0.12090238208774934,-0.11642038722905453,0.43333333333333335,0.26666666666666666,3.1333333333333333,0.2268733850129199,0.027632792834634736
S04_ma_10_30,4,ma_10_30,14,30,0.05975511987912488,0.0,0.24984854554672906,-0.12366887243795244,-0.0842980601845644,0.4666666666666667,0.2,3.6,0.23901808785529713,0.05975511987912488
S04_ma_10_30,4,ma_10_30,15,30,0.08296117143443545,0.025131618808796663,0.6763844380062694,-0.09885316860165007,-0.061092008629253826,0.6333333333333333,0.26666666666666666,3.2666666666666666,0.23176104760653438,0.08296117143443545
S04_ma_10_30,4,ma_10_30,16,30,0.0945363430062389,0.0322737543983892,0.6317928463323309,-0.098458688909618,-0.049516837057450386,0.5666666666666667,0.3333333333333333,2.8,0.2035956729295318,0.0945363430062389
S04_ma_10_30,4,ma_10_30,17,30,0.03769588788662667,0.0035625687932642203,0.36737258931832995,-0.12343494412374742,-0.10635729217706259,0.5,0.23333333333333334,3.5,0.2508824946349582,0.03769588788662667
S04_ma_10_30,4,ma_10_30,18,30,0.07032138226692124,0.030417728339684147,0.5846072308618416,-0.11031417637270684,-0.07373179779676804,0.5333333333333333,0.3333333333333333,3.533333333333333,0.21524547803617572,0.07032138226692124
S04_ma_10_30,4,ma_10_30,19,30,0.01203697351148428,-0.011093484337260318,0.04349200900837659,-0.13406244402746031,-0.132016206552205,0.36666666666666664,0.16666666666666666,3.6333333333333333,0.24338895458327864,0.01203697351148428
S04_ma_10_30,4,ma_10_30,20,30,0.09913472005025059,0.0,0.3311987968164242,-0.13400727922524538,-0.04491846001343866,0.4666666666666667,0.23333333333333334,3.1,0.18912538869180576,0.09913472005025059
S04_ma_10_30,4,ma_10_30,21,30,0.03897870214052968,0.0,0.3462316585330454,-0.11111614899719428,-0.10507447792315962,0.4666666666666667,0.2,3.066666666666667,0.18423772609819125,0.03897870214052968
S04_ma_10_30,4,ma_10_30,22,30,0.0666429288776344,0.008432282303172278,0.49332474461497977,-0.08575258526329733,-0.0774102511860549,0.5333333333333333,0.23333333333333334,3.0,0.1754302982525293,0.0666429288776344
S04_ma_10_30,4,ma_10_30,23,30,0.09584100998345685,0.036339391216192674,0.6788050251053825,-0.10106756082426331,-0.04821217008023241,0.5666666666666667,0.3,3.2,0.217312661498708,0.09584100998345685
S04_ma_10_30,4,ma_10_30,24,30,0.040964689986583626,0.0,0.30505119780073975,-0.12827594845614815,-0.10308849007710566,0.43333333333333335,0.26666666666666666,3.6,0.21317829457364343,0.040964689986583626
S04_ma_10_30,4,ma_10_30,25,30,0.018860753301143778,0.0031128373498600093,0.3341721250019646,-0.10645808220066999,-0.12519242676254547,0.5,0.2,2.7666666666666666,0.23718740419568168,0.018860753301143778
S04_ma_10_30,4,ma_10_30,26,30,0.109248162481439,0.0031128373498600093,0.3215196387582075,-0.11758587627161622,-0.03480501758225027,0.5,0.26666666666666666,3.5,0.24728682170542635,0.109248162481439
S04_ma_10_30,4,ma_10_30,27,30,0.11523990883048242,0.0,0.21048382407852792,-0.12755863912654902,-0.02881327123320686,0.43333333333333335,0.23333333333333334,3.5,0.23617571059431525,0.11523990883048242
S04_ma_10_30,4,ma_10_30,28,30,0.08723477074624857,0.037073798133763214,0.7110771603862008,-0.10748549120073732,-0.056818409317440734,0.6333333333333333,0.26666666666666666,2.933333333333333,0.21031401918276182,0.08723477074624857
S04_ma_10_30,4,ma_10_30,29,30,0.06734027577230345,0.0035625687932642203,0.28236533197787256,-0.12336722776919927,-0.07671290429138583,0.5,0.26666666666666666,3.566666666666667,0.24984890290369205,0.06734027577230345
S04_ma_10_30,4,ma_10_30,30,30,0.1173115115707052,0.08630493191591404,0.7650421512651222,-0.08349604552990256,-0.026741668492984094,0.6333333333333333,0.4,2.8333333333333335,0.22764857881136955,0.1173115115707052
S04_ma_10_30,4,ma_10_30,31,30,0.05815515290995959,0.0031128373498600093,0.5076848057368218,-0.10614200047812293,-0.08589802715372971,0.5,0.23333333333333334,2.7666666666666666,0.20490956072351424,0.05815515290995959
S04_ma_10_30,4,ma_10_30,32,30,0.06701848614124879,0.0,0.3960857340487173,-0.12859642222062642,-0.07703469392244049,0.4666666666666667,0.23333333333333334,3.7666666666666666,0.2348837209302326,0.06701848614124879
S04_ma_10_30,4,ma_10_30,33,30,0.07084115990101321,0.019714713850380594,0.4379024149117189,-0.10647537663828353,-0.07321202016267607,0.5333333333333333,0.3,3.2,0.19534883720930238,0.07084115990101321
S04_ma_10_30,4,ma_10_30,34,30,0.15525601738803332,0.017957837690332545,0.5635727562805085,-0.13322406707978066,0.011202837324344054,0.5333333333333333,0.36666666666666664,3.6666666666666665,0.21447028423772613,0.15525601738803332
S04_ma_10_30,4,ma_10_30,35,30,0.041758860119717404,0.0031128373498600093,0.29653047458773707,-0.11830057051772182,-0.1022943199439719,0.5,0.16666666666666666,3.2,0.2333114352034337,0.041758860119717404
S04_ma_10_30,4,ma_10_30,36,30,0.034965713562354644,-0.0016163719195347315,0.16811771908691242,-0.1192689344692661,-0.10908746650133463,0.4,0.16666666666666666,3.5,0.23488372093023255,0.034965713562354644
S04_ma_10_30,4,ma_10_30,37,30,0.060275774273429096,0.023571663417280675,0.47970603071136814,-0.09267890389748502,-0.08377740579026019,0.5666666666666667,0.16666666666666666,3.0,0.17751937984496122,0.060275774273429096
S04_ma_10_30,4,ma_10_30,38,30,0.028378113323289586,0.0,0.23475625199190997,-0.1066279346501716,-0.11567506674039969,0.4666666666666667,0.13333333333333333,3.3666666666666667,0.18966408268733853,0.028378113323289586
S04_ma_10_30,4,ma_10_30,39,30,0.03151575280175106,0.0,0.15320908687203094,-0.11958046656615422,-0.1125374272619382,0.36666666666666664,0.13333333333333333,3.2,0.19069767441860466,0.03151575280175106
S04_ma_10_30,4,ma_10_30,40,30,0.005845787134240329,0.0,0.009399317212842921,-0.10687768068309525,-0.13820739292944895,0.4,0.1,3.3333333333333335,0.20077519379844957,0.005845787134240329
S04_ma_10_30,4,ma_10_30,41,30,0.06314041015677326,0.04027451318209041,0.6335525431165293,-0.1130880662499247,-0.08091276990691601,0.6333333333333333,0.23333333333333334,2.966666666666667,0.20282047913108223,0.06314041015677326
S04_ma_10_30,4,ma_10_30,42,30,0.08807742491562491,0.05273440383144201,0.48335963269215887,-0.11738578537910332,-0.055975755148064375,0.6666666666666666,0.26666666666666666,3.7,0.22273901808785532,0.08807742491562491
S04_ma_10_30,4,ma_10_30,43,30,0.13878655705564186,0.024855415828238914,0.6101823321611846,-0.09887385551240999,-0.005266623008047399,0.5333333333333333,0.26666666666666666,2.966666666666667,0.22739018087855298,0.13878655705564186
S04_ma_10_30,4,ma_10_30,44,30,0.025420484252339535,0.012289231870072359,0.11958988221124317,-0.12957378561040797,-0.11863269581134975,0.5333333333333333,0.16666666666666666,3.7333333333333334,0.21627906976744182,0.025420484252339535
S04_ma_10_30,4,ma_10_30,45,30,0.050988900885178476,0.0,0.34007332771647125,-0.09386023082015595,-0.09306427917851082,0.4,0.23333333333333334,2.8333333333333335,0.2116279069767442,0.050988900885178476
S04_ma_10_30,4,ma_10_30,46,30,0.0468024587743802,0.0,0.36383012327661046,-0.09641781344577896,-0.09725072128930909,0.43333333333333335,0.16666666666666666,2.7333333333333334,0.17622739018087855,0.0468024587743802
S04_ma_10_30,4,ma_10_30,47,30,0.1150053280006782,0.01963654145138294,0.3797533520350903,-0.13533954589945557,-0.029047852063011102,0.5666666666666667,0.26666666666666666,3.7333333333333334,0.24728682170542635,0.1150053280006782
S04_ma_10_30,4,ma_10_30,48,30,0.04507664303463758,0.0035625687932642203,0.23698559605938202,-0.11103638504175023,-0.0989765370290517,0.5,0.2,3.466666666666667,0.21369509043927648,0.04507664303463758
S04_ma_10_30,4,ma_10_30,49,30,0.050026981088309656,0.0,0.15544443305202477,-0.1141614791843784,-0.09402619897537963,0.4666666666666667,0.2,3.466666666666667,0.19974160206718347,0.050026981088309656
S04_ma_10_30,4,ma_10_30,50,30,0.031469582968349105,-0.0004318982058065246,0.15630027001136457,-0.1529355317274096,-0.11258359709534016,0.4666666666666667,0.23333333333333334,3.6666666666666665,0.2759689922480621,0.031469582968349105
S04_ma_10_30,4,ma_10_30,51,30,0.04799985498073836,-0.005697227175719577,0.21646433053597905,-0.14260180673132758,-0.09605332508295092,0.4,0.2,3.6333333333333333,0.23540051679586566,0.04799985498073836
S04_ma_10_30,4,ma_10_30,52,30,0.08338023288590171,0.048557773521716974,0.5462908903950684,-0.1289010027183379,-0.06067294717778756,0.6,0.3333333333333333,3.6,0.22299741602067186,0.08338023288590171
S04_ma_10_30,4,ma_10_30,53,30,0.05163951845355514,0.0066754061431242295,0.18894673940062615,-0.14447139581748106,-0.0924136616101341,0.5333333333333333,0.26666666666666666,3.6,0.23669250645994827,0.05163951845355514
S04_ma_10_30,4,ma_10_30,54,30,0.06675791468695391,0.03313867616786548,0.3793103133735072,-0.11584136780401764,-0.07729526537673535,0.5666666666666667,0.26666666666666666,2.966666666666667,0.186046511627907,0.06675791468695391
S04_ma_10_30,4,ma_10_30,55,30,0.027119210078412375,0.0031128373498600093,0.24306214005220136,-0.1168686159130415,-0.11693396998527691,0.5,0.16666666666666666,2.966666666666667,0.23462532299741604,0.027119210078412375
S04_ma_10_30,4,ma_10_30,56,30,0.12829612646054636,0.03071379900687321,0.5799267659316004,-0.11109785893657038,-0.015757053603142907,0.5333333333333333,0.23333333333333334,2.966666666666667,0.2431524547803617,0.12829612646054636
S04_ma_10_30,4,ma_10_30,57,30,0.06635534111802578,0.012289231870072359,0.36210520374780936,-0.09210752253484059,-0.07769783894566351,0.5333333333333333,0.16666666666666666,3.2666666666666666,0.20514606052643108,0.06635534111802578
S04_ma_10_30,4,ma_10_30,58,30,0.07495899772539039,0.0,0.4276893523419917,-0.12086764081694672,-0.06909418233829889,0.4666666666666667,0.23333333333333334,3.1666666666666665,0.22041343669250643,0.07495899772539039
