,equity
2026-06-24,32134.02098529998
2026-06-25,32393.220985299977
2026-06-26,31949.520985299976
2026-06-29,32739.72098529998
2026-06-30,33294.120985299975
2026-07-01,32788.770985299976
2026-07-02,32223.12098529998
2026-07-06,32683.02098529998
2026-07-07,32080.470985299977
2026-07-08,32170.92098529998
2026-07-09,32703.720985299977
2026-07-10,32804.07098529998
2026-07-13,32184.420985299977
2026-07-14,32542.17098529998
2026-07-15,32454.420985299977
2026-07-16,31923.42098529998
2026-07-17,31445.97098529998
2026-07-20,31478.820985299975
2026-07-21,32059.77098529998
2026-07-22,31896.87098529998
2026-07-23,31294.32098529998
2026-07-24,30946.47098529998
2026-07-27,30851.52098529998
2026-07-28,30553.170985299977
2026-07-29,29933.97098529998
2026-07-30,30915.870985299975
2026-07-31,31115.670985299977
2026-08-03,31659.27098529998
2026-08-04,32729.37098529998
2026-08-05,32434.620985299975
2026-08-06,32315.37098529998
2026-08-07,32692.470985299977
