pair,run,month,pnl_usd,pnl_pct_on_50k
L2_price+L4_regime,69,2026-03,-916.1079355846432,-0.018322158711692862
L2_price+L4_regime,69,2026-04,399.0957599433759,0.007981915198867519
L2_price+L4_regime,69,2026-05,21.616769808790195,0.0004323353961758039
L2_price+L4_regime,69,2026-06,-399.30627881195323,-0.007986125576239065
L2_price+L4_regime,69,2026-07,599.0690862455049,0.011981381724910098
L2_price+L4_regime,70,2025-08,542.1385177894099,0.010842770355788197
L2_price+L4_regime,70,2025-09,3763.401054687639,0.07526802109375277
L2_price+L4_regime,70,2025-10,-1407.9891759694792,-0.028159783519389584
L2_price+L4_regime,70,2025-11,-1128.4264442632693,-0.022568528885265386
L2_price+L4_regime,70,2025-12,-746.9758969188124,-0.014939517938376248
L2_price+L4_regime,70,2026-01,-268.83423687506456,-0.0053766847375012914
L2_price+L4_regime,70,2026-02,1357.107188813422,0.02714214377626844
L2_price+L4_regime,70,2026-03,-1107.3143916025901,-0.022146287832051803
L2_price+L4_regime,70,2026-04,-60.98085977629762,-0.0012196171955259525
L2_price+L4_regime,70,2026-05,769.3739335101709,0.015387478670203418
L2_price+L4_regime,70,2026-06,-1760.8751247130858,-0.03521750249426172
L2_price+L4_regime,70,2026-07,-462.5363715916533,-0.009250727431833066
L2_price+L4_regime,71,2025-08,-293.1718870479517,-0.005863437740959035
L2_price+L4_regime,71,2025-09,-9.7121988076251,-0.000194243976152502
L2_price+L4_regime,71,2025-10,303.9772281767382,0.006079544563534764
L2_price+L4_regime,71,2025-11,-733.256796454144,-0.014665135929082881
L2_price+L4_regime,71,2025-12,-151.84073556058775,-0.003036814711211755
L2_price+L4_regime,71,2026-01,246.39185883034497,0.004927837176606899
L2_price+L4_regime,71,2026-02,802.1467965779857,0.016042935931559713
L2_price+L4_regime,71,2026-03,-1413.3604007922786,-0.028267208015845573
L2_price+L4_regime,71,2026-04,1270.5773272476317,0.025411546544952635
L2_price+L4_regime,71,2026-05,1190.9099706750649,0.023818199413501297
L2_price+L4_regime,71,2026-06,1492.460697978766,0.029849213959575318
L2_price+L4_regime,71,2026-07,-119.2576941733405,-0.00238515388346681
L2_price+L4_regime,72,2025-08,851.1988934227065,0.01702397786845413
L2_price+L4_regime,72,2025-09,3536.4734422965666,0.07072946884593133
L2_price+L4_regime,72,2025-10,-935.4130316204628,-0.018708260632409254
L2_price+L4_regime,72,2025-11,371.32870083350554,0.007426574016670111
L2_price+L4_regime,72,2025-12,89.50252306361244,0.001790050461272249
L2_price+L4_regime,72,2026-01,1416.3639024010831,0.028327278048021664
L2_price+L4_regime,72,2026-02,-16.70438388360799,-0.00033408767767215976
L2_price+L4_regime,72,2026-03,292.90747662622516,0.005858149532524504
L2_price+L4_regime,72,2026-04,44.52497835624945,0.000890499567124989
L2_price+L4_regime,72,2026-05,202.42213361886024,0.0040484426723772044
L2_price+L4_regime,72,2026-06,-1803.2460938868153,-0.03606492187773631
L2_price+L4_regime,72,2026-07,-365.58293753787575,-0.007311658750757515
L2_price+L4_regime,73,2025-08,-169.5961576139598,-0.003391923152279196
L2_price+L4_regime,73,2025-09,-49.876932863547154,-0.000997538657270943
L2_price+L4_regime,73,2025-10,25.32881804149565,0.000506576360829913
L2_price+L4_regime,73,2025-11,-544.7106617100308,-0.010894213234200615
L2_price+L4_regime,73,2025-12,-341.0156111439619,-0.006820312222879238
L2_price+L4_regime,73,2026-01,1587.6450863928058,0.031752901727856116
L2_price+L4_regime,73,2026-02,1620.7758513967392,0.032415517027934784
L2_price+L4_regime,73,2026-03,-1573.5950097190653,-0.03147190019438131
L2_price+L4_regime,73,2026-04,1512.7783115633665,0.03025556623126733
L2_price+L4_regime,73,2026-05,-850.6354093642212,-0.017012708187284425
L2_price+L4_regime,73,2026-06,-369.0428801733042,-0.007380857603466084
L2_price+L4_regime,73,2026-07,-98.56038946465651,-0.00197120778929313
L2_price+L4_regime,74,2025-08,-212.54794779451368,-0.004250958955890273
L2_price+L4_regime,74,2025-09,-209.59040065123918,-0.0041918080130247835
L2_price+L4_regime,74,2025-10,538.7448493486081,0.010774896986972163
L2_price+L4_regime,74,2025-11,159.56357447504615,0.003191271489500923
L2_price+L4_regime,74,2025-12,-614.2582863960852,-0.012285165727921703
L2_price+L4_regime,74,2026-01,-664.0066594544851,-0.013280133189089702
L2_price+L4_regime,74,2026-02,-533.1110656174833,-0.010662221312349666
L2_price+L4_regime,74,2026-03,-578.4240499142315,-0.011568480998284631
L2_price+L4_regime,74,2026-04,217.68828032220426,0.004353765606444085
L2_price+L4_regime,74,2026-05,15.972239092273412,0.00031944478184546825
L2_price+L4_regime,74,2026-06,123.93066131720843,0.002478613226344169
L2_price+L4_regime,74,2026-07,548.8280067082896,0.010976560134165793
L2_price+L4_regime,75,2025-08,412.8783143510818,0.008257566287021637
L2_price+L4_regime,75,2025-09,784.3334061539135,0.01568666812307827
L2_price+L4_regime,75,2025-10,-477.73293170336274,-0.009554658634067254
L2_price+L4_regime,75,2025-11,-528.3475969634101,-0.010566951939268201
L2_price+L4_regime,75,2025-12,167.91643226635097,0.0033583286453270195
L2_price+L4_regime,75,2026-01,888.9393281193788,0.017778786562387575
L2_price+L4_regime,75,2026-02,2135.3117481528043,0.04270623496305609
L2_price+L4_regime,75,2026-03,-1869.6883590675016,-0.037393767181350034
L2_price+L4_regime,75,2026-04,37.30554370858863,0.0007461108741717726
L2_price+L4_regime,75,2026-05,-302.063042139509,-0.006041260842790179
L2_price+L4_regime,75,2026-06,-265.7943593601567,-0.005315887187203134
L2_price+L4_regime,75,2026-07,-260.8330829714514,-0.005216661659429028
L2_price+L4_regime,76,2025-08,-622.651603150649,-0.01245303206301298
L2_price+L4_regime,76,2025-09,-62.275631467431595,-0.0012455126293486319
L2_price+L4_regime,76,2025-10,-109.62835723225453,-0.0021925671446450905
L2_price+L4_regime,76,2025-11,-1240.479227380496,-0.024809584547609922
L2_price+L4_regime,76,2025-12,-754.4503909707523,-0.015089007819415046
L2_price+L4_regime,76,2026-01,357.27729058594696,0.007145545811718939
L2_price+L4_regime,76,2026-02,1777.818157419576,0.03555636314839152
L2_price+L4_regime,76,2026-03,-1737.2401083216369,-0.034744802166432734
L2_price+L4_regime,76,2026-04,1359.2028796046425,0.027184057592092848
L2_price+L4_regime,76,2026-05,-0.002729459981310356,-5.458919962620712e-08
L2_price+L4_regime,76,2026-06,-229.22169963184842,-0.004584433992636969
L2_price+L4_regime,76,2026-07,219.50551866568412,0.004390110373313682
L2_price+L4_regime,77,2025-08,96.43881313021757,0.0019287762626043513
L2_price+L4_regime,77,2025-09,984.4468760416903,0.019688937520833807
L2_price+L4_regime,77,2025-10,1033.4395625106545,0.02066879125021309
L2_price+L4_regime,77,2025-11,1046.9266310364037,0.020938532620728072
L2_price+L4_regime,77,2025-12,192.7979336712997,0.003855958673425994
L2_price+L4_regime,77,2026-01,1179.151226377462,0.02358302452754924
L2_price+L4_regime,77,2026-02,239.89021723854057,0.004797804344770812
L2_price+L4_regime,77,2026-03,-750.1171497270798,-0.015002342994541595
L2_price+L4_regime,77,2026-04,522.1259187328797,0.010442518374657593
L2_price+L4_regime,77,2026-05,409.1035461207548,0.008182070922415095
L2_price+L4_regime,77,2026-06,-607.7805540655945,-0.01215561108131189
L2_price+L4_regime,77,2026-07,-40.88862772995117,-0.0008177725545990233
L2_price+L4_regime,78,2025-08,-858.006553324044,-0.017160131066480882
L2_price+L4_regime,78,2025-09,36.94322454501253,0.0007388644909002506
L2_price+L4_regime,78,2025-10,609.352986436259,0.012187059728725181
L2_price+L4_regime,78,2025-11,652.3326132874681,0.013046652265749362
L2_price+L4_regime,78,2025-12,772.3239060912078,0.015446478121824156
L2_price+L4_regime,78,2026-01,387.2971447589175,0.00774594289517835
L2_price+L4_regime,78,2026-02,2359.324153406609,0.04718648306813218
L2_price+L4_regime,78,2026-03,-1526.4210142101283,-0.030528420284202565
L2_price+L4_regime,78,2026-04,1368.3686670430516,0.02736737334086103
L2_price+L4_regime,78,2026-05,1168.809857530362,0.02337619715060724
L2_price+L4_regime,78,2026-06,1307.4290368536058,0.026148580737072116
L2_price+L4_regime,78,2026-07,-779.7860003599972,-0.015595720007199942
L2_price+L4_regime,79,2025-08,-1202.5867416741658,-0.024051734833483315
L2_price+L4_regime,79,2025-09,-346.3405801529725,-0.00692681160305945
L2_price+L4_regime,79,2025-10,-151.02010994623743,-0.0030204021989247484
L2_price+L4_regime,79,2025-11,-48.58016086303451,-0.0009716032172606902
L2_price+L4_regime,79,2025-12,-660.6624793821316,-0.01321324958764263
L2_price+L4_regime,79,2026-01,330.42487475008375,0.006608497495001675
L2_price+L4_regime,79,2026-02,-441.73174436699355,-0.008834634887339871
L2_price+L4_regime,79,2026-03,-299.0078079390796,-0.005980156158781592
L2_price+L4_regime,79,2026-04,3686.552815961185,0.07373105631922369
L2_price+L4_regime,79,2026-05,1759.7010064837086,0.035194020129674174
L2_price+L4_regime,79,2026-06,-55.52996487928522,-0.0011105992975857044
L2_price+L4_regime,79,2026-07,194.22842892054905,0.003884568578410981
L2_price+L4_regime,80,2025-08,-857.1031816589384,-0.01714206363317877
L2_price+L4_regime,80,2025-09,197.16669240708507,0.003943333848141701
L2_price+L4_regime,80,2025-10,-353.24260367971874,-0.0070648520735943745
L2_price+L4_regime,80,2025-11,110.6722525032119,0.002213445050064238
L2_price+L4_regime,80,2025-12,-516.5634200390036,-0.010331268400780073
L2_price+L4_regime,80,2026-01,842.0622619246074,0.016841245238492147
L2_price+L4_regime,80,2026-02,764.2640292722253,0.015285280585444507
L2_price+L4_regime,80,2026-03,-1100.77454504855,-0.022015490900970998
L2_price+L4_regime,80,2026-04,629.6447605810745,0.01259289521162149
L2_price+L4_regime,80,2026-05,-274.02346513645625,-0.005480469302729125
L2_price+L4_regime,80,2026-06,67.91500785601329,0.0013583001571202658
L2_price+L4_regime,80,2026-07,642.8969502815207,0.012857939005630415
L2_price+L4_regime,81,2025-08,-93.55034331406114,-0.0018710068662812227
L2_price+L4_regime,81,2025-09,-239.95186195201404,-0.0047990372390402805
L2_price+L4_regime,81,2025-10,-83.73982653353232,-0.0016747965306706464
L2_price+L4_regime,81,2025-11,-237.12036198534406,-0.004742407239706882
L2_price+L4_regime,81,2025-12,-33.79878516789995,-0.000675975703357999
L2_price+L4_regime,81,2026-01,410.1066829587653,0.008202133659175307
L2_price+L4_regime,81,2026-02,831.7175912104221,0.016634351824208443
L2_price+L4_regime,81,2026-03,-1365.0870175844739,-0.027301740351689478
L2_price+L4_regime,81,2026-04,1532.9929605034167,0.030659859210068335
L2_price+L4_regime,81,2026-05,-94.89716922222124,-0.0018979433844444247
L2_price+L4_regime,81,2026-06,-72.71144621328585,-0.001454228924265717
L2_price+L4_regime,81,2026-07,114.34082194934581,0.0022868164389869164
L2_price+L4_regime,82,2025-08,360.87608270282453,0.007217521654056491
L2_price+L4_regime,82,2025-09,3670.5363505306677,0.07341072701061335
L2_price+L4_regime,82,2025-10,-1272.573152113223,-0.02545146304226446
L2_price+L4_regime,82,2025-11,-98.59824423317787,-0.0019719648846635573
L2_price+L4_regime,82,2025-12,-1514.2155043869034,-0.03028431008773807
L2_price+L4_regime,82,2026-01,313.1319089198314,0.006262638178396628
L2_price+L4_regime,82,2026-02,1320.9055245767395,0.02641811049153479
L2_price+L4_regime,82,2026-03,-946.6538708907719,-0.018933077417815438
L2_price+L4_regime,82,2026-04,2386.30759816475,0.047726151963294994
L2_price+L4_regime,82,2026-05,1082.8086294992818,0.021656172589985635
L2_price+L4_regime,82,2026-06,-2223.6510765933026,-0.04447302153186605
L2_price+L4_regime,82,2026-07,207.54141070315836,0.004150828214063167
L2_price+L4_regime,83,2025-08,9.277412819476012,0.00018554825638952024
L2_price+L4_regime,83,2025-09,-142.39448656313652,-0.0028478897312627306
L2_price+L4_regime,83,2025-10,180.06714253716655,0.003601342850743331
L2_price+L4_regime,83,2025-11,-183.93646722174435,-0.0036787293444348872
L2_price+L4_regime,83,2025-12,-612.1197602052871,-0.012242395204105742
L2_price+L4_regime,83,2026-01,-501.24169737929606,-0.010024833947585922
L2_price+L4_regime,83,2026-02,387.7973310619809,0.0077559466212396184
L2_price+L4_regime,83,2026-03,361.5234261280275,0.00723046852256055
L2_price+L4_regime,83,2026-04,2038.450401151842,0.04076900802303684
L2_price+L4_regime,83,2026-05,1090.5050471407458,0.021810100942814915
L2_price+L4_regime,83,2026-06,1601.6692590182429,0.03203338518036486
L2_price+L4_regime,83,2026-07,-231.80747527330823,-0.004636149505466165
L2_price+L4_regime,84,2025-08,-122.04301968797608,-0.0024408603937595215
L2_price+L4_regime,84,2025-09,-300.3830303049881,-0.006007660606099762
L2_price+L4_regime,84,2025-10,0.0,0.0
L2_price+L4_regime,84,2025-11,-81.95264081996538,-0.0016390528163993075
L2_price+L4_regime,84,2025-12,-536.5959035956448,-0.010731918071912896
L2_price+L4_regime,84,2026-01,496.5194572491455,0.00993038914498291
L2_price+L4_regime,84,2026-02,177.14379022736466,0.0035428758045472934
L2_price+L4_regime,84,2026-03,-652.6828324157623,-0.013053656648315246
L2_price+L4_regime,84,2026-04,186.76145547031774,0.0037352291094063547
L2_price+L4_regime,84,2026-05,-876.3986862361598,-0.017527973724723197
L2_price+L4_regime,84,2026-06,-468.0775428958841,-0.009361550857917683
L2_price+L4_regime,84,2026-07,-367.33237909640866,-0.007346647581928173
L2_price+L4_regime,85,2025-08,-693.5615496806358,-0.013871230993612716
L2_price+L4_regime,85,2025-09,221.79053802605267,0.004435810760521053
L2_price+L4_regime,85,2025-10,344.12342320527296,0.006882468464105459
L2_price+L4_regime,85,2025-11,458.9012816462109,0.009178025632924218
L2_price+L4_regime,85,2025-12,-220.51848434335898,-0.004410369686867179
L2_price+L4_regime,85,2026-01,2600.653780226062,0.05201307560452124
L2_price+L4_regime,85,2026-02,1395.680433453109,0.027913608669062177
L2_price+L4_regime,85,2026-03,-1697.4265137022967,-0.033948530274045936
L2_price+L4_regime,85,2026-04,2095.6777300829717,0.041913554601659436
L2_price+L4_regime,85,2026-05,-94.89989868220255,-0.001897997973644051
L2_price+L4_regime,85,2026-06,108.73316096411509,0.002174663219282302
L2_price+L4_regime,85,2026-07,659.4711265812603,0.013189422531625205
L2_price+L4_regime,86,2025-08,-2221.7048905169604,-0.04443409781033921
L2_price+L4_regime,86,2025-09,1775.7505787368664,0.035515011574737326
L2_price+L4_regime,86,2025-10,370.9930063985098,0.007419860127970196
L2_price+L4_regime,86,2025-11,-384.8847538957334,-0.007697695077914668
L2_price+L4_regime,86,2025-12,-391.72486954473334,-0.007834497390894667
L2_price+L4_regime,86,2026-01,260.36482657619763,0.005207296531523953
L2_price+L4_regime,86,2026-02,1016.3636773292337,0.020327273546584673
L2_price+L4_regime,86,2026-03,-665.4337982631814,-0.013308675965263628
L2_price+L4_regime,86,2026-04,947.9356884009176,0.018958713768018352
L2_price+L4_regime,86,2026-05,489.41179104380535,0.009788235820876108
L2_price+L4_regime,86,2026-06,-32.54712957712127,-0.0006509425915424253
L2_price+L4_regime,86,2026-07,144.5757454049035,0.00289151490809807
L2_price+L4_regime,87,2025-08,-87.70294904866569,-0.0017540589809733138
L2_price+L4_regime,87,2025-09,-21.62427991174718,-0.0004324855982349436
L2_price+L4_regime,87,2025-10,-29.023758811883454,-0.0005804751762376691
L2_price+L4_regime,87,2025-11,-640.2340029919196,-0.012804680059838392
L2_price+L4_regime,87,2025-12,-191.10761294871463,-0.0038221522589742926
L2_price+L4_regime,87,2026-01,1648.9606002032806,0.03297921200406561
L2_price+L4_regime,87,2026-02,529.4743275646842,0.010589486551293685
L2_price+L4_regime,87,2026-03,-1262.271452794017,-0.025245429055880342
L2_price+L4_regime,87,2026-04,1293.295550031421,0.02586591100062842
L2_price+L4_regime,87,2026-05,172.62742234739562,0.0034525484469479124
L2_price+L4_regime,87,2026-06,66.94453765745493,0.0013388907531490986
L2_price+L4_regime,87,2026-07,210.93347373741472,0.004218669474748294
L2_price+L4_regime,88,2025-08,-292.3573704963901,-0.005847147409927802
L2_price+L4_regime,88,2025-09,292.71092880312517,0.005854218576062504
L2_price+L4_regime,88,2025-10,154.1342251501428,0.0030826845030028564
L2_price+L4_regime,88,2025-11,-618.9418383218672,-0.012378836766437343
L2_price+L4_regime,88,2025-12,-113.6556335430414,-0.002273112670860828
L2_price+L4_regime,88,2026-01,393.45313668210656,0.007869062733642131
L2_price+L4_regime,88,2026-02,295.05713805062624,0.0059011427610125245
L2_price+L4_regime,88,2026-03,-1027.9390193148784,-0.020558780386297566
L2_price+L4_regime,88,2026-04,1163.093468433185,0.0232618693686637
L2_price+L4_regime,88,2026-05,1484.0358219656227,0.029680716439312454
L2_price+L4_regime,88,2026-06,250.06809780703134,0.005001361956140627
L2_price+L4_regime,88,2026-07,-435.1821830093868,-0.008703643660187737
L2_price+L4_regime,89,2025-08,-1683.0112520432194,-0.03366022504086439
L2_price+L4_regime,89,2025-09,-492.6347171413745,-0.00985269434282749
L2_price+L4_regime,89,2025-10,-323.75320359455554,-0.006475064071891111
L2_price+L4_regime,89,2025-11,-150.53910119046304,-0.003010782023809261
L2_price+L4_regime,89,2025-12,-230.13272253168543,-0.004602654450633709
L2_price+L4_regime,89,2026-01,-113.51617104431898,-0.0022703234208863794
L2_price+L4_regime,89,2026-02,377.5104254551334,0.007550208509102667
L2_price+L4_regime,89,2026-03,-702.163464763189,-0.014043269295263781
L2_price+L4_regime,89,2026-04,863.6656276211461,0.017273312552422922
L2_price+L4_regime,89,2026-05,-457.4625037787009,-0.009149250075574019
L2_price+L4_regime,89,2026-06,-195.56242278119134,-0.003911248455623827
L2_price+L4_regime,89,2026-07,-23.523146858056407,-0.00047046293716112816
L2_price+L4_regime,90,2025-08,-530.1789304075719,-0.010603578608151438
L2_price+L4_regime,90,2025-09,-13.971052618840076,-0.00027942105237680154
L2_price+L4_regime,90,2025-10,-60.789851761738646,-0.001215797035234773
L2_price+L4_regime,90,2025-11,-572.7345021303609,-0.011454690042607216
L2_price+L4_regime,90,2025-12,-42.34947977632146,-0.0008469895955264292
L2_price+L4_regime,90,2026-01,872.6814060200431,0.01745362812040086
L2_price+L4_regime,90,2026-02,1037.1318588226923,0.020742637176453846
L2_price+L4_regime,90,2026-03,-959.1456140690743,-0.019182912281381487
L2_price+L4_regime,90,2026-04,284.79759967869995,0.005695951993573999
L2_price+L4_regime,90,2026-05,1843.226089640224,0.03686452179280448
L2_price+L4_regime,90,2026-06,-126.30000625763932,-0.0025260001251527866
L2_price+L4_regime,90,2026-07,201.44028672288732,0.004028805734457746
L2_price+L4_regime,91,2025-08,-115.9013847206179,-0.0023180276944123578
L2_price+L4_regime,91,2025-09,-39.36505382120595,-0.0007873010764241189
L2_price+L4_regime,91,2025-10,-153.9201394454667,-0.003078402788909334
L2_price+L4_regime,91,2025-11,-180.2647802676147,-0.003605295605352294
L2_price+L4_regime,91,2025-12,-269.1283237861089,-0.005382566475722179
L2_price+L4_regime,91,2026-01,967.6017753238048,0.019352035506476094
L2_price+L4_regime,91,2026-02,499.1356592619759,0.009982713185239517
L2_price+L4_regime,91,2026-03,-998.7266985719334,-0.01997453397143867
L2_price+L4_regime,91,2026-04,210.48518151848566,0.004209703630369713
L2_price+L4_regime,91,2026-05,1137.668011519605,0.0227533602303921
L2_price+L4_regime,91,2026-06,-119.34673211089284,-0.002386934642217857
L2_price+L4_regime,91,2026-07,925.0548899020159,0.01850109779804032
L2_price+L4_regime,92,2025-08,-57.63208104739442,-0.0011526416209478884
L2_price+L4_regime,92,2025-09,1846.3241647942923,0.03692648329588585
L2_price+L4_regime,92,2025-10,462.79145076143595,0.00925582901522872
L2_price+L4_regime,92,2025-11,-1742.5420925400203,-0.03485084185080041
L2_price+L4_regime,92,2025-12,-632.2970452225077,-0.012645940904450153
L2_price+L4_regime,92,2026-01,-867.4667214220922,-0.017349334428441842
L2_price+L4_regime,92,2026-02,-251.11774749445613,-0.005022354949889123
L2_price+L4_regime,92,2026-03,-401.7029941361675,-0.00803405988272335
L2_price+L4_regime,92,2026-04,2393.2142389956616,0.04786428477991323
L2_price+L4_regime,92,2026-05,318.15084474202195,0.006363016894840439
L2_price+L4_regime,92,2026-06,-442.040987777531,-0.00884081975555062
L2_price+L4_regime,92,2026-07,-379.9473331195809,-0.007598946662391618
L2_price+L4_regime,93,2025-08,-67.54189691349438,-0.0013508379382698877
L2_price+L4_regime,93,2025-09,-91.60601678137118,-0.0018321203356274237
L2_price+L4_regime,93,2025-10,53.96450892795747,0.0010792901785591493
L2_price+L4_regime,93,2025-11,605.0175673521562,0.012100351347043124
L2_price+L4_regime,93,2025-12,275.1472738045986,0.005502945476091973
L2_price+L4_regime,93,2026-01,-587.0024413344772,-0.011740048826689544
L2_price+L4_regime,93,2026-02,254.0315761367001,0.005080631522734002
L2_price+L4_regime,93,2026-03,38.42300068570512,0.0007684600137141023
L2_price+L4_regime,93,2026-04,1154.847305758125,0.0230969461151625
L2_price+L4_regime,93,2026-05,1214.0689041280593,0.024281378082561186
L2_price+L4_regime,93,2026-06,184.2711750299586,0.003685423500599172
L2_price+L4_regime,93,2026-07,-479.3737982268667,-0.009587475964537334
L2_price+L4_regime,94,2025-08,-2281.458441898493,-0.045629168837969865
L2_price+L4_regime,94,2025-09,-261.7413020897311,-0.005234826041794622
L2_price+L4_regime,94,2025-10,129.86969071234262,0.002597393814246852
L2_price+L4_regime,94,2025-11,15.066264083662645,0.0003013252816732529
L2_price+L4_regime,94,2025-12,-203.46639491989845,-0.004069327898397969
L2_price+L4_regime,94,2026-01,-72.9085796071231,-0.001458171592142462
L2_price+L4_regime,94,2026-02,-950.6073201622048,-0.019012146403244095
L2_price+L4_regime,94,2026-03,-488.89777931001754,-0.00977795558620035
L2_price+L4_regime,94,2026-04,3755.929471425563,0.07511858942851125
L2_price+L4_regime,94,2026-05,-187.95409322803607,-0.0037590818645607212
L2_price+L4_regime,94,2026-06,-257.918867391606,-0.00515837734783212
L2_price+L4_regime,94,2026-07,-361.3359164242711,-0.007226718328485422
L2_price+L4_regime,95,2025-08,-170.4835415309126,-0.0034096708306182518
L2_price+L4_regime,95,2025-09,-479.8168565130991,-0.009596337130261982
L2_price+L4_regime,95,2025-10,-98.76974106710804,-0.001975394821342161
L2_price+L4_regime,95,2025-11,-10.188505768386676,-0.00020377011536773352
L2_price+L4_regime,95,2025-12,-174.11949738090425,-0.003482389947618085
L2_price+L4_regime,95,2026-01,-584.8367368477502,-0.011696734736955004
L2_price+L4_regime,95,2026-02,358.36557746876497,0.0071673115493753
L2_price+L4_regime,95,2026-03,-573.2948017506214,-0.011465896035012428
L2_price+L4_regime,95,2026-04,253.95424677266055,0.005079084935453211
L2_price+L4_regime,95,2026-05,-672.788468754814,-0.01345576937509628
L2_price+L4_regime,95,2026-06,-56.74264689390111,-0.0011348529378780222
L2_price+L4_regime,95,2026-07,40.714614437186356,0.0008142922887437272
L2_price+L4_regime,96,2025-08,-651.2900721011456,-0.013025801442022911
L2_price+L4_regime,96,2025-09,-240.92074169398438,-0.0048184148338796876
L2_price+L4_regime,96,2025-10,11.566861782636806,0.00023133723565273612
L2_price+L4_regime,96,2025-11,-584.68923200879,-0.0116937846401758
L2_price+L4_regime,96,2025-12,-266.6791428186598,-0.005333582856373195
L2_price+L4_regime,96,2026-01,-446.99528168611505,-0.008939905633722302
L2_price+L4_regime,96,2026-02,385.86303672870054,0.007717260734574011
L2_price+L4_regime,96,2026-03,-854.1789329720423,-0.017083578659440844
L2_price+L4_regime,96,2026-04,2489.7640606931773,0.04979528121386355
L2_price+L4_regime,96,2026-05,310.14817982207023,0.006202963596441405
L2_price+L4_regime,96,2026-06,-440.7088108597909,-0.008814176217195819
L2_price+L4_regime,96,2026-07,405.819946363541,0.008116398927270821
L2_price+L4_regime,97,2025-08,-871.9962314223512,-0.017439924628447026
L2_price+L4_regime,97,2025-09,-15.405053617794692,-0.00030810107235589387
L2_price+L4_regime,97,2025-10,214.77274333902642,0.004295454866780528
L2_price+L4_regime,97,2025-11,1408.69676698681,0.028173935339736198
L2_price+L4_regime,97,2025-12,-429.58009091516533,-0.008591601818303306
L2_price+L4_regime,97,2026-01,477.1874867268557,0.009543749734537114
L2_price+L4_regime,97,2026-02,1920.4179702510355,0.03840835940502071
L2_price+L4_regime,97,2026-03,-1782.117721943533,-0.03564235443887066
L2_price+L4_regime,97,2026-04,1252.6709001580593,0.025053418003161187
L2_price+L4_regime,97,2026-05,141.81013623444687,0.0028362027246889372
L2_price+L4_regime,97,2026-06,-196.0476270990921,-0.003920952541981842
L2_price+L4_regime,97,2026-07,-560.4784821715675,-0.01120956964343135
L2_price+L4_regime,98,2025-08,224.0084851678339,0.004480169703356678
L2_price+L4_regime,98,2025-09,1443.6336498170513,0.028872672996341026
L2_price+L4_regime,98,2025-10,-186.09445426113052,-0.0037218890852226106
L2_price+L4_regime,98,2025-11,-421.39433883565835,-0.008427886776713167
L2_price+L4_regime,98,2025-12,-515.3845917642311,-0.010307691835284622
L2_price+L4_regime,98,2026-01,314.3255588412658,0.0062865111768253155
L2_price+L4_regime,98,2026-02,-435.12559304601655,-0.008702511860920331
L2_price+L4_regime,98,2026-03,-482.7588648373667,-0.009655177296747334
L2_price+L4_regime,98,2026-04,-91.74832348818109,-0.0018349664697636218
L2_price+L4_regime,98,2026-05,935.7516975083354,0.018715033950166708
L2_price+L4_regime,98,2026-06,-687.030916517394,-0.013740618330347879
L2_price+L4_regime,98,2026-07,39.10234794386952,0.0007820469588773904
L2_price+L4_regime,99,2025-08,-12.607370609693135,-0.0002521474121938627
L2_price+L4_regime,99,2025-09,1633.5947490384951,0.0326718949807699
L2_price+L4_regime,99,2025-10,1072.23177744632,0.021444635548926397
L2_price+L4_regime,99,2025-11,-1988.978729391697,-0.03977957458783394
L2_price+L4_regime,99,2025-12,-1530.6736962932428,-0.030613473925864856
L2_price+L4_regime,99,2026-01,-28.176166571971407,-0.0005635233314394281
L2_price+L4_regime,99,2026-02,50.48584051941725,0.001009716810388345
L2_price+L4_regime,99,2026-03,634.0260502109259,0.012680521004218518
L2_price+L4_regime,99,2026-04,3194.8147309797096,0.06389629461959419
L2_price+L4_regime,99,2026-05,782.9868587321489,0.015659737174642977
L2_price+L4_regime,99,2026-06,1315.6290928321332,0.026312581856642665
L2_price+L4_regime,99,2026-07,-112.97593679592137,-0.0022595187359184276
L2_price+L5_pyramid,0,2025-08,115.25963463467178,0.0023051926926934358
L2_price+L5_pyramid,0,2025-09,2937.1524135288337,0.05874304827057667
L2_price+L5_pyramid,0,2025-10,-1882.7592858722792,-0.03765518571744558
L2_price+L5_pyramid,0,2025-11,-897.0090563087688,-0.017940181126175375
L2_price+L5_pyramid,0,2025-12,-512.7670549629993,-0.010255341099259985
L2_price+L5_pyramid,0,2026-01,432.78099516168277,0.008655619903233656
L2_price+L5_pyramid,0,2026-02,-112.57570084652434,-0.002251514016930487
L2_price+L5_pyramid,0,2026-03,-959.8322050183206,-0.019196644100366412
L2_price+L5_pyramid,0,2026-04,-31.744685330120774,-0.0006348937066024154
L2_price+L5_pyramid,0,2026-05,3074.431013202341,0.06148862026404682
L2_price+L5_pyramid,0,2026-06,-1359.5685182381267,-0.027191370364762532
L2_price+L5_pyramid,0,2026-07,-187.26024086379766,-0.0037452048172759533
L2_price+L5_pyramid,1,2025-08,-722.4973571646251,-0.014449947143292502
L2_price+L5_pyramid,1,2025-09,-4.052591458396819,-8.105182916793637e-05
L2_price+L5_pyramid,1,2025-10,-58.1473093332379,-0.001162946186664758
L2_price+L5_pyramid,1,2025-11,202.04268490109007,0.0040408536980218015
L2_price+L5_pyramid,1,2025-12,-161.390073288836,-0.00322780146577672
L2_price+L5_pyramid,1,2026-01,65.77754497519163,0.0013155508995038327
