episode,win_start,win_end,qqq_ret,qqq_depth_reported,run,n_names,mean_ret,median_ret,mean_sharpe,mean_mdd,mean_vs_qqq,pct_positive,pct_beat_qqq,mean_trades,mean_exposure
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,10,30,-0.0220330232192981,-0.0330070601000561,-0.3797303923085212,-0.1395400654876458,0.0976106995484457,0.4,0.7,3.7,0.3804487179487179
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,11,30,-0.0350541109669477,-0.0615230069899128,-0.5908196688601278,-0.1371810410533257,0.0845896118007961,0.3,0.6666666666666666,3.5,0.3525641025641026
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,12,30,0.0042726447589391,0.0,0.0804892624966148,-0.12134885490904,0.1239163675266831,0.4333333333333333,0.7333333333333333,3.1333333333333333,0.3775641025641025
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,13,30,0.021825697144232,0.0230987416198804,0.1941655088968834,-0.1182204069584142,0.141469419911976,0.5333333333333333,0.8333333333333334,3.466666666666667,0.3878205128205129
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,14,30,-0.0213416468546994,-0.0288968982246703,-0.419578106802332,-0.1315842173647846,0.0983020759130445,0.3333333333333333,0.6333333333333333,3.2333333333333334,0.3487179487179486
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,15,30,-0.0014318668155797,0.0071289211558105,-0.0771297457975154,-0.1326888781951192,0.1182118559521641,0.5,0.8,3.8333333333333335,0.4237179487179487
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,16,30,-0.0201824920541294,-0.03442828018838,-0.3853226372822894,-0.1244723543726556,0.0994612307136144,0.3666666666666666,0.7666666666666667,3.2666666666666666,0.325
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,17,30,0.0269664740816494,-0.0242011718911751,-0.0643302561629631,-0.1180805543818595,0.1466101968493934,0.4333333333333333,0.8333333333333334,3.6666666666666665,0.398076923076923
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,18,30,0.0029086952899691,-0.0301951305761806,-0.4683416055072419,-0.1182986844633466,0.1225524180577131,0.3333333333333333,0.8,3.5,0.3387820512820514
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,19,30,0.0074444279062683,-0.0173276085428043,-0.2033066743143502,-0.1196149630460372,0.1270881506740123,0.3666666666666666,0.8333333333333334,3.1666666666666665,0.3544871794871794
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,20,30,-0.023120040739896,-0.0335177851744853,-0.5715073217032806,-0.1299021295867964,0.0965236820278478,0.3333333333333333,0.6666666666666666,3.033333333333333,0.3573717948717949
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,21,30,0.0075134316207837,0.0,-0.0230901913045002,-0.1151194061933137,0.1271571543885276,0.4333333333333333,0.8,3.733333333333333,0.3291666666666666
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,22,30,-0.0321305117852594,-0.0602553095810354,-0.5319822379095649,-0.144128397020446,0.0875132109824844,0.3333333333333333,0.7,3.8333333333333335,0.3737179487179488
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,23,30,-0.0483007319165725,-0.037501124298151,-0.6305661980174436,-0.1176960000429522,0.0713429908511713,0.2333333333333333,0.7,3.3,0.3092948717948719
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,24,30,0.014273737963709,0.0013809998249583,0.0040151802646785,-0.1263478795595704,0.1339174607314529,0.5,0.8,3.466666666666667,0.3689102564102564
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,25,30,-0.0188161315064016,-0.0009541767278979,-0.2771267038973827,-0.1100495817314762,0.1008275912613423,0.3666666666666666,0.7666666666666667,3.566666666666667,0.3092948717948717
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,26,30,-0.0452637156152778,-0.0310060663835375,-0.6741013677944199,-0.111389033816872,0.074380007152466,0.3,0.7666666666666667,3.5,0.2881410256410255
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,27,30,-0.004800905409882,-0.0215268554322576,-0.2938246243055072,-0.1007533805156742,0.1148428173578618,0.3,0.7666666666666667,3.1,0.2983974358974359
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,28,30,-0.0553093353771864,-0.0315959466732955,-0.6403172247254988,-0.1480230761201872,0.0643343873905574,0.3,0.7333333333333333,4.3,0.3564102564102563
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,29,30,-0.0285903763781932,-0.0228268060218418,-0.3381535295001868,-0.1405031241882252,0.0910533463895506,0.4,0.7,3.566666666666667,0.3724358974358974
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,30,30,-0.0477722401055854,-0.042334451529754,-0.6723586581202132,-0.1258100530275128,0.0718714826621584,0.2666666666666666,0.7333333333333333,2.966666666666667,0.2971153846153845
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,31,30,-0.0375931576891441,-0.0496022148213933,-0.5702495278966627,-0.1301393146958109,0.0820505650785998,0.3333333333333333,0.7,3.633333333333333,0.314102564102564
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,32,30,-0.0398232826525201,-0.0151488571608926,-0.4847900557684712,-0.1251021963677201,0.0798204401152237,0.3333333333333333,0.7,3.3,0.3169871794871795
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,33,30,-0.0408963980349545,-0.0695704167825458,-0.5057892737662832,-0.1387753126879211,0.0787473247327894,0.3333333333333333,0.7,3.4,0.3397435897435897
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,34,30,-0.0317591570093189,-0.0296317005142043,-0.2711401686331223,-0.1319424189239438,0.0878845657584249,0.3666666666666666,0.7666666666666667,3.966666666666667,0.3567307692307693
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,35,30,0.0025918778673164,-0.037501124298151,-0.2038534306330588,-0.1343279231533314,0.1222356006350604,0.4,0.7333333333333333,3.3,0.3903846153846153
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,36,30,-0.0199206978744545,-0.0228268060218418,-0.4514595790631675,-0.151958621230907,0.0997230248932893,0.3,0.7,3.3666666666666667,0.375
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,37,30,-0.0174508855854623,-0.0364292739048986,-0.6297524944970576,-0.1108727295386999,0.1021928371822815,0.3333333333333333,0.6666666666666666,3.033333333333333,0.2772435897435897
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,38,30,0.001357302305022,-0.0050797659198547,-0.2552599141762458,-0.0913708142987248,0.1210010250727659,0.3333333333333333,0.8333333333333334,2.833333333333333,0.2724358974358974
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,39,30,-0.0015597479259098,0.0,-0.0651295408185732,-0.1136900204420316,0.118083974841834,0.4333333333333333,0.8,3.2333333333333334,0.3528846153846154
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,40,30,0.0118518501341991,0.0,-0.0711499275751608,-0.1041255115154774,0.131495572901943,0.4333333333333333,0.8333333333333334,3.466666666666667,0.3416666666666667
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,41,30,-0.0019423231007957,-0.0149004937375201,-0.1491148850392495,-0.1043801931609961,0.1177013996669481,0.3666666666666666,0.7666666666666667,3.2,0.3064102564102564
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,42,30,0.0203040164275305,-0.0137059595613716,0.0337936447227166,-0.1169726454467644,0.1399477391952744,0.3666666666666666,0.8333333333333334,3.1,0.3448717948717948
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,43,30,0.0013002567810506,0.0,-0.048789060434041,-0.1183006534740284,0.1209439795487945,0.4666666666666667,0.7666666666666667,3.6666666666666665,0.3477564102564103
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,44,30,0.0050803886648323,-0.0050797659198547,-0.1807768018623446,-0.10519334923897,0.1247241114325763,0.3666666666666666,0.8333333333333334,3.3,0.3628205128205128
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,45,30,-0.0596910034144776,-0.037501124298151,-0.7933058234890372,-0.135271334555493,0.0599527193532662,0.2666666666666666,0.7,3.933333333333333,0.3368589743589744
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,46,30,-0.0257488866072019,-0.0301951305761806,-0.5448283675451012,-0.1085815266505862,0.0938948361605419,0.2333333333333333,0.7333333333333333,2.8666666666666667,0.2525641025641026
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,47,30,-0.0004083931970795,-0.0113540660158579,0.0162029510726564,-0.117131181911964,0.1192353295706644,0.4,0.8,3.6666666666666665,0.3782051282051282
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,48,30,-0.0154790291060963,-0.0062743000960032,-0.2715721392491813,-0.109804747751659,0.1041646936616475,0.4,0.7666666666666667,3.533333333333333,0.2772435897435897
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,49,30,0.0237882821245862,0.0,0.0799024869844791,-0.114919989245002,0.1434320048923301,0.4333333333333333,0.8,2.8666666666666667,0.3608974358974359
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,50,30,-0.010675384694862,-0.011053308446801,-0.275742361323785,-0.1159022388274823,0.1089683380728818,0.4,0.7,3.2333333333333334,0.3217948717948717
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,51,30,-0.0304732588803794,0.0,-0.3841646273879154,-0.1283360332312068,0.0891704638873644,0.4,0.7333333333333333,3.1333333333333333,0.3448717948717948
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,52,30,-0.0013736654083599,-0.0151488571608926,-0.2472871047999306,-0.1439300410609151,0.1182700573593839,0.4666666666666667,0.7333333333333333,3.8333333333333335,0.4160256410256409
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,53,30,0.0109318884742269,0.0,0.020821430803129,-0.1189357494535678,0.1305756112419709,0.4333333333333333,0.8,3.2,0.3891025641025641
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,54,30,-0.0412208865498431,-0.0262021656076937,-0.5924207654849066,-0.1270534494295482,0.0784228362179007,0.3333333333333333,0.7666666666666667,4.0,0.341025641025641
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,55,30,-0.0124020506361265,-0.011053308446801,-0.2051554930906014,-0.1291526847254203,0.1072416721316173,0.4333333333333333,0.6666666666666666,3.8,0.3352564102564103
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,56,30,-0.0170019030549378,-0.0196795020883179,-0.3500584908501848,-0.1090138926402116,0.1026418197128061,0.3666666666666666,0.7666666666666667,3.5,0.2900641025641025
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,57,30,0.0259244785091074,0.0230987416198804,0.2705946878562352,-0.1000102417713551,0.1455682012768513,0.5666666666666667,0.8,3.1,0.3307692307692307
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,58,30,0.0109667393884012,0.0020491552359558,-0.0402739554751016,-0.1557803766702176,0.1306104621561452,0.5,0.8333333333333334,4.066666666666666,0.4490384615384616
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,59,30,0.0482303771959766,0.018843376739116,0.2158970164186818,-0.1189065530716442,0.1678740999637206,0.5333333333333333,0.8333333333333334,3.033333333333333,0.3871794871794872
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,60,30,-0.0513884811142869,-0.042334451529754,-0.7685099402536579,-0.142126779701828,0.0682552416534569,0.2666666666666666,0.6333333333333333,3.466666666666667,0.3169871794871794
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,61,30,-0.0066427013267052,-0.0203699217301112,-0.2387562924142381,-0.1149330408518207,0.1130010214410386,0.4,0.7666666666666667,3.8333333333333335,0.3403846153846153
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,62,30,-0.016215665843133,-0.012007485174699,-0.4308584186840593,-0.1221183198726801,0.1034280569246109,0.3,0.7666666666666667,3.2,0.3176282051282051
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,63,30,-0.04847726936057,-0.0414239565158593,-0.5753025618779367,-0.1352377554392288,0.0711664534071738,0.3,0.6666666666666666,3.333333333333333,0.3205128205128205
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,64,30,-0.0525071241857698,-0.0330070601000561,-0.5991759941964341,-0.1481391134134273,0.067136598581974,0.3666666666666666,0.7,3.2333333333333334,0.3314102564102564
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,65,30,-0.0055090493803811,-0.0161330743666557,-0.3888271292077322,-0.1194604861806148,0.1141346733873628,0.3666666666666666,0.7333333333333333,3.2333333333333334,0.3105769230769231
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,66,30,-0.0279981184006314,-0.0355187788910039,-0.3213708941691673,-0.1263923387050478,0.0916456043671125,0.3,0.7666666666666667,4.033333333333333,0.3224358974358974
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,67,30,-0.01047156609737,-0.0137059595613716,-0.1471766164772623,-0.1377637761438434,0.1091721566703738,0.4333333333333333,0.6666666666666666,3.533333333333333,0.408974358974359
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,68,30,0.0309317030966783,0.0230018825959892,0.1035091358790405,-0.1424612971652017,0.1505754258644222,0.5,0.8,4.133333333333334,0.4301282051282052
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,69,30,-0.0347344984413741,-0.0237750508024095,-0.41101515399403,-0.1314838043153302,0.0849092243263698,0.3333333333333333,0.6666666666666666,3.1333333333333333,0.3003205128205127
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,70,30,-0.0275609022630872,0.0,-0.2385006265102434,-0.1657011096416279,0.0920828205046566,0.4666666666666667,0.6,4.166666666666667,0.4022435897435897
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,71,30,-0.0033612234917411,-0.0382281246692747,-0.2420696307152515,-0.1480332478931468,0.1162824992760027,0.4666666666666667,0.6333333333333333,3.8333333333333335,0.3721153846153846
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,72,30,-0.0745110378334405,-0.0974132044873358,-0.8743085412543853,-0.1613919767819801,0.0451326849343034,0.3,0.5666666666666667,3.6,0.3144230769230769
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,73,30,-0.0374313496538462,-0.042334451529754,-0.5357064111260275,-0.1452217693398254,0.0822123731138976,0.3333333333333333,0.6666666666666666,3.733333333333333,0.3759615384615384
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,74,30,0.0063682037854905,-0.0050797659198547,-0.2685931568514321,-0.1177983751955232,0.1260119265532344,0.4,0.7666666666666667,3.533333333333333,0.3426282051282051
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,75,30,-0.0043620951779795,-0.0289115113859645,-0.2231065786642638,-0.1334594808832632,0.1152816275897643,0.4333333333333333,0.6333333333333333,3.533333333333333,0.3753205128205128
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,76,30,-0.044528921741563,-0.0310060663835375,-0.7170496357560854,-0.1263048781373701,0.0751148010261808,0.2666666666666666,0.6,3.1333333333333333,0.2971153846153846
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,77,30,-0.0300898763259521,-0.0569848939344597,-0.5594479673407476,-0.1279798685200651,0.0895538464417917,0.2333333333333333,0.7333333333333333,3.2,0.3179487179487179
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,78,30,0.0417038394975733,0.0127694957147316,0.1026883654658756,-0.1099509059813172,0.1613475622653172,0.5,0.8333333333333334,3.433333333333333,0.4003205128205128
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,79,30,-0.0197052096681508,0.0,-0.2794147137354738,-0.1372973589984378,0.099938513099593,0.4666666666666667,0.7333333333333333,3.633333333333333,0.3557692307692308
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,80,30,-0.001972511139181,-0.0249213610194148,-0.156489212263042,-0.1291299250854931,0.1176712116285629,0.4,0.7,3.4,0.3583333333333334
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,81,30,-0.0225485983664349,-0.0414239565158593,-0.4537262524302619,-0.1257756664490484,0.0970951244013089,0.3333333333333333,0.7,3.033333333333333,0.2977564102564102
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,82,30,-0.0530004735870252,-0.0499852644270617,-0.5599062469544492,-0.1396468363318183,0.0666432491807186,0.3666666666666666,0.6333333333333333,3.566666666666667,0.3400641025641026
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,83,30,-0.0359360155471379,-0.0643686212048368,-0.6976822679714965,-0.1359958828608291,0.0837077072206059,0.2333333333333333,0.6333333333333333,3.6666666666666665,0.3038461538461538
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,84,30,-0.0228072740409263,-0.0062743000960032,-0.3004309590123168,-0.1193708855951854,0.0968364487268175,0.3666666666666666,0.7666666666666667,3.333333333333333,0.3471153846153846
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,85,30,-0.0063915522303553,0.0,-0.0898511096044855,-0.1209491892463857,0.1132521705373885,0.4333333333333333,0.7333333333333333,3.4,0.325
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,86,30,-0.0114171992942326,-0.0330070601000561,-0.5405530347781122,-0.1280248969997065,0.1082265234735113,0.3666666666666666,0.7333333333333333,3.433333333333333,0.2878205128205129
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,87,30,-0.0295579295885717,-0.029594952956777,-0.5688415973265453,-0.1415050485653054,0.0900857931791721,0.4,0.7,3.966666666666667,0.332051282051282
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,88,30,-0.0340610142196522,-0.0242011718911751,-0.5359227171564619,-0.1285899368038459,0.0855827085480916,0.3666666666666666,0.7,3.2666666666666666,0.3567307692307692
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,89,30,-0.0207941559623018,0.0,-0.3652324449142323,-0.1159470562836804,0.098849566805442,0.4,0.7333333333333333,3.333333333333333,0.2996794871794871
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,90,30,-0.0570901696702948,-0.0602553095810354,-0.8977719918739132,-0.1304821360788842,0.062553553097449,0.2333333333333333,0.6,3.5,0.2554487179487179
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,91,30,-0.0468456127675247,-0.0552360857132452,-0.5710929705522381,-0.1358192583760951,0.0727981100002191,0.3666666666666666,0.6666666666666666,3.566666666666667,0.3205128205128205
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,92,30,-0.0369966415459721,-0.0289115113859645,-0.4662771378792991,-0.1324409556336119,0.0826470812217718,0.3666666666666666,0.7333333333333333,3.3666666666666667,0.3362179487179488
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,93,30,0.0123875547177923,0.0,-0.176369173125565,-0.116126649293624,0.1320312774855362,0.4333333333333333,0.7666666666666667,3.433333333333333,0.3483974358974359
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,94,30,-0.0034781769141752,-0.013147863444374,-0.0064450595785094,-0.1223178358255312,0.1161655458535686,0.4,0.8,3.5,0.3881410256410256
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,95,30,-0.0083517835951145,-0.0362028919466407,-0.4090317857680965,-0.1176153542886304,0.1112919391726293,0.3666666666666666,0.8333333333333334,3.566666666666667,0.3589743589743589
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,96,30,-0.0064299947219701,-0.0060339426477526,-0.0908222350645711,-0.1248961344429854,0.1132137280457738,0.4333333333333333,0.8333333333333334,3.633333333333333,0.4253205128205128
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,97,30,-0.0096923675998828,-0.0009541767278979,-0.2622264560746737,-0.109429934146644,0.109951355167861,0.3666666666666666,0.7666666666666667,3.033333333333333,0.328525641025641
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,98,30,-0.0303011975178789,-0.03442828018838,-0.5377611510660008,-0.1262444751583296,0.089342525249865,0.4,0.6,3.8333333333333335,0.3237179487179487
EP2_2025_2026_grind,2025-10-29,2026-03-30,-0.1196437227677439,-0.1196,99,30,0.0202815950479126,-0.0161330743666557,-0.0669058949556435,-0.1342494480407077,0.1399253178156566,0.4333333333333333,0.7666666666666667,3.3666666666666667,0.3923076923076923
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,0,30,0.0040136572113218,0.0,0.2230962685617264,-0.0869011041745931,0.1161917262952674,0.4333333333333333,0.8666666666666667,1.4,0.3562499999999999
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,1,30,0.0122953665041816,0.0,0.144094823775177,-0.08074667313313,0.1244734355881271,0.4,0.9,1.5,0.3479166666666666
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,2,30,-0.0060541655473522,0.0,-0.1590865210419054,-0.0832481599327841,0.1061239035365933,0.4,0.8333333333333334,1.5666666666666669,0.3983333333333334
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,3,30,-0.004772772571243,0.0,0.0473248174943251,-0.1081108056546317,0.1074052965127025,0.4333333333333333,0.8666666666666667,1.5333333333333334,0.4816666666666666
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,4,30,-0.0058121649644209,0.0,-0.2164293343049931,-0.0983286508704816,0.1063659041195246,0.3666666666666666,0.8666666666666667,1.4,0.4133333333333333
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,5,30,-0.0112601972546118,0.0,-0.2310493506685961,-0.1019595899049066,0.1009178718293337,0.4333333333333333,0.8,1.9333333333333331,0.4000000000000001
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,6,30,0.0071594622693203,0.0,0.3240921184692852,-0.1010594950888919,0.1193375313532659,0.4666666666666667,0.8666666666666667,1.6333333333333333,0.4875
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,7,30,0.0001614842443219,0.0,0.0514033761603915,-0.0942152025706947,0.1123395533282675,0.4333333333333333,0.8333333333333334,1.3666666666666667,0.3849999999999999
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,8,30,0.0041035988895192,0.0,-0.0170375529319454,-0.1033329453189994,0.1162816679734647,0.4666666666666667,0.8333333333333334,1.7666666666666666,0.42375
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,9,30,0.0019200457732883,0.0,-0.0832567042444843,-0.0927513202646719,0.1140981148572338,0.4333333333333333,0.8,1.5,0.4008333333333333
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,10,30,0.0129920588710351,0.0004904439425188,0.395978668122634,-0.0824544539255147,0.1251701279549806,0.5,0.8333333333333334,1.5666666666666669,0.3708333333333333
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,11,30,0.0263958225675943,0.0,0.3942513026583605,-0.0974932203060476,0.1385738916515398,0.4666666666666667,0.8333333333333334,1.6333333333333333,0.4308333333333334
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,12,30,-0.000627124517561,-0.0196771633748388,-0.1423858360844665,-0.0818001140941076,0.1115509445663844,0.3333333333333333,0.8333333333333334,1.6,0.3375
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,13,30,0.0409651556386884,0.0125879246336744,0.5846530466797766,-0.0702603485138112,0.153143224722634,0.5333333333333333,0.9333333333333332,1.5,0.3833333333333333
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,14,30,0.0126884793465154,0.0,-0.0739771101599635,-0.0731448751978232,0.1248665484304609,0.3333333333333333,0.9333333333333332,1.3666666666666667,0.2975
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,15,30,0.019711602799603,0.0087138774563458,0.4193938156458193,-0.0941449022021737,0.1318896718835485,0.5,0.8333333333333334,1.5666666666666669,0.4212499999999999
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,16,30,0.0213997816761781,0.008476785375021,0.3660084475434163,-0.0815927715543459,0.1335778507601237,0.5,0.9,1.5,0.3925
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,17,30,0.0065022530395215,0.0,0.0427236746442576,-0.0750777040138445,0.1186803221234671,0.3666666666666666,0.9,1.5,0.3116666666666666
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,18,30,0.0004369038334712,0.0,0.1055923196875642,-0.0879495251546633,0.1126149729174168,0.3666666666666666,0.8666666666666667,1.4666666666666666,0.3629166666666666
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,19,30,0.0157596015918364,0.0096627826195986,0.1885958909905362,-0.0896910536757806,0.127937670675782,0.5,0.9,1.8,0.415
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,20,30,-0.0054286771077053,-0.0001999999999999,0.1087345052935104,-0.0915453827976629,0.1067493919762402,0.3666666666666666,0.8333333333333334,1.5666666666666669,0.4129166666666666
EP3_2026_jun_jul,2026-06-02,2026-07-29,-0.1121780690839455,-0.1122,21,30,0.0207911109247591,0.024198510976676,0.6669938285194336,-0.0903692311775593,0.1329691800087046,0.5,0.8666666666666667,1.6333333333333333,0.4633333333333334
